DRUGBANK_ID	NAMESPACE	ID	SOURCE
DB02124	CHEBML	CHEMBL1233316	drugbank
DB02125	CHEBI	22234	drugbank
DB02125	CHEBI	40611	chebi
DB02127	CHEBI	77325	drugbank
DB02127	CHEBML	CHEMBL1232236	drugbank
DB02129	CHEBI	17025	drugbank
DB02129	CHEBI	30865	chebi
DB02130	CHEBI	16632	drugbank
DB02130	CHEBI	30816	chebi
DB02130	CHEBML	CHEMBL120568	drugbank
DB02132	CHEBML	CHEMBL10413	drugbank
DB02133	CHEBI	18230	chebi
DB02133	CHEBI	18230	drugbank
DB02134	CHEBI	17712	drugbank
DB02134	CHEBI	48517	chebi
DB02134	CHEBML	CHEMBL1424	drugbank
DB02137	CHEBI	21437	chebi
DB02137	CHEBI	71302	drugbank
DB02139	CHEBML	CHEMBL65730	drugbank
DB02141	CHEBML	CHEMBL444422	drugbank
DB02142	CHEBI	18335	drugbank
DB02142	CHEBML	CHEMBL1235353	drugbank
DB02143	CHEBML	CHEMBL72434	drugbank
DB02144	CHEBI	28874	chebi
DB02145	CHEBI	28885	chebi
DB02145	CHEBI	28885	drugbank
DB02145	CHEBML	CHEMBL14245	drugbank
DB02147	CHEBI	46272	chebi
DB02147	CHEBI	46272	drugbank
DB02148	CHEBML	CHEMBL1235900	drugbank
DB02152	CHEBI	43616	drugbank
DB02152	CHEBML	CHEMBL281948	drugbank
DB02153	CHEBI	16345	chebi
DB02153	CHEBI	16345	drugbank
DB02153	CHEBML	CHEMBL1160508	drugbank
DB02154	CHEBML	CHEMBL1231277	drugbank
DB02156	CHEBI	16894	chebi
DB02156	CHEBI	16894	drugbank
DB02159	CHEBI	28972	chebi
DB02159	CHEBI	28972	drugbank
DB02163	CHEBI	518305	chebi
DB02163	CHEBI	518305	drugbank
DB02163	CHEBML	CHEMBL249120	drugbank
DB02166	CHEBI	51246	chebi
DB02166	CHEBI	51246	drugbank
DB02166	CHEBML	CHEMBL332935	drugbank
DB02167	CHEBI	77042	chebi
DB02167	CHEBI	77042	drugbank
DB02169	CHEBI	44658	chebi
DB02169	CHEBI	44658	drugbank
DB02169	CHEBML	CHEMBL280487	drugbank
DB02170	CHEBI	77321	chebi
DB02170	CHEBI	77321	drugbank
DB02170	CHEBML	CHEMBL270512	drugbank
DB02172	CHEBML	CHEMBL405957	drugbank
DB02174	CHEBI	17061	chebi
DB02174	CHEBI	17061	drugbank
DB02174	CHEBML	CHEMBL1232207	drugbank
DB02175	CHEBI	30794	chebi
DB02175	CHEBI	30794	drugbank
DB02175	CHEBML	CHEMBL7942	drugbank
DB02176	CHEBI	49727	chebi
DB02176	CHEBI	49727	drugbank
DB02178	CHEBI	16424	chebi
DB02178	CHEBI	16424	drugbank
DB02178	CHEBML	CHEMBL1233464	drugbank
DB02180	CHEBI	15532	chebi
DB02180	CHEBI	15532	drugbank
DB02181	CHEBI	16497	chebi
DB02181	CHEBI	16497	drugbank
DB02181	CHEBML	CHEMBL477486	drugbank
DB02184	CHEBI	42170	chebi
DB02184	CHEBI	42170	drugbank
DB02184	CHEBML	CHEMBL1232392	drugbank
DB02186	CHEBI	44395	drugbank
DB02187	CHEBI	42309	chebi
DB02187	CHEBI	42309	drugbank
DB02187	CHEBML	CHEMBL323533	drugbank
DB02189	CHEBML	CHEMBL1383	drugbank
DB02190	CHEBI	44712	chebi
DB02190	CHEBI	44712	drugbank
DB02192	CHEBI	49000	chebi
DB02192	CHEBI	49000	drugbank
DB02192	CHEBML	CHEMBL448500	drugbank
DB02196	CHEBI	67168	drugbank
DB02197	CHEBML	CHEMBL73303	drugbank
DB02198	CHEBML	CHEMBL60851	drugbank
DB02201	CHEBI	15792	chebi
DB02201	CHEBI	15792	drugbank
DB02202	CHEBI	52688	drugbank
DB02202	CHEBML	CHEMBL1231501	drugbank
DB02203	CHEBI	15348	chebi
DB02203	CHEBI	15348	drugbank
DB02203	CHEBML	CHEMBL1231861	drugbank
DB02205	CHEBML	CHEMBL1231470	drugbank
DB02207	CHEBML	CHEMBL247378	drugbank
DB02209	CHEBI	28803	chebi
DB02209	CHEBI	28803	drugbank
DB02210	CHEBI	43078	chebi
DB02210	CHEBI	43078	drugbank
DB02210	CHEBML	CHEMBL458616	drugbank
DB02211	CHEBML	CHEMBL436947	drugbank
DB02212	CHEBI	45212	chebi
DB02216	CHEBI	45658	chebi
DB02216	CHEBI	45658	drugbank
DB02216	CHEBML	CHEMBL394875	drugbank
DB02224	CHEBI	17948	chebi
DB02224	CHEBI	17948	drugbank
DB02224	CHEBML	CHEMBL66	drugbank
DB02226	CHEBML	CHEMBL455333	drugbank
DB02228	CHEBI	49145	chebi
DB02228	CHEBI	49145	drugbank
DB02230	CHEBI	43467	drugbank
DB02230	CHEBML	CHEMBL473922	drugbank
DB02232	CHEBI	18135	chebi
DB02232	CHEBI	18135	drugbank
DB02232	CHEBML	CHEMBL280998	drugbank
DB02234	CHEBML	CHEMBL321691	drugbank
DB02235	CHEBI	49033	chebi
DB02235	CHEBI	58773	drugbank
DB02236	CHEBI	18349	chebi
DB02236	CHEBI	18349	drugbank
DB02237	CHEBI	28460	drugbank
DB02238	CHEBI	33574	chebi
DB02238	CHEBI	33574	drugbank
DB02238	CHEBML	CHEMBL1233860	drugbank
DB02239	CHEBI	45630	chebi
DB02239	CHEBI	45630	drugbank
DB02239	CHEBML	CHEMBL1235931	drugbank
DB02240	CHEBI	37595	drugbank
DB02240	CHEBML	CHEMBL1190232	drugbank
DB02245	CHEBI	17433	chebi
DB02245	CHEBML	CHEMBL219544	drugbank
DB02249	CHEBI	46788	chebi
DB02249	CHEBI	46788	drugbank
DB02249	CHEBML	CHEMBL119596	drugbank
DB02251	CHEBI	18325	chebi
DB02251	CHEBI	44788	drugbank
DB02252	CHEBML	CHEMBL116296	drugbank
DB02253	CHEBI	39930	chebi
DB02253	CHEBI	39930	drugbank
DB02255	CHEBI	137236	drugbank
DB02255	CHEBML	CHEMBL19611	drugbank
DB02256	CHEBI	16450	chebi
DB02256	CHEBI	16450	drugbank
DB02256	CHEBML	CHEMBL353955	drugbank
DB02258	CHEBML	CHEMBL77961	drugbank
DB02261	CHEBI	44811	chebi
DB02261	CHEBI	44811	drugbank
DB02261	CHEBI	52450	chebi
DB02261	CHEBML	CHEMBL1235246	drugbank
DB02262	CHEBI	16742	chebi
DB02262	CHEBI	16742	drugbank
DB02262	CHEBML	CHEMBL1235017	drugbank
DB02263	CHEBI	17138	chebi
DB02263	CHEBI	29052	drugbank
DB02263	CHEBML	CHEMBL1232918	drugbank
DB02265	CHEBI	48788	chebi
DB02265	CHEBI	48788	drugbank
DB02266	CHEBI	42638	chebi
DB02266	CHEBI	42638	drugbank
DB02266	CHEBML	CHEMBL23588	drugbank
DB02268	CHEBML	CHEMBL109162	drugbank
DB02269	CHEBML	CHEMBL1190476	drugbank
DB02272	CHEBI	17381	chebi
DB02272	CHEBI	17381	drugbank
DB02272	CHEBML	CHEMBL1235151	drugbank
DB02277	CHEBI	47249	chebi
DB02277	CHEBI	47249	drugbank
DB02277	CHEBML	CHEMBL87277	drugbank
DB02279	CHEBI	18280	chebi
DB02279	CHEBI	18280	drugbank
DB02279	CHEBML	CHEMBL950	drugbank
DB02280	CHEBI	17656	drugbank
DB02280	CHEBI	32382	chebi
DB02280	CHEBML	CHEMBL292411	drugbank
DB02281	CHEBI	24088	chebi
DB02281	CHEBI	42452	drugbank
DB02281	CHEBML	CHEMBL471524	drugbank
DB02282	CHEBI	17509	chebi
DB02282	CHEBI	17509	drugbank
DB02282	CHEBML	CHEMBL277041	drugbank
DB02285	CHEBI	15430	chebi
DB02285	CHEBI	15430	drugbank
DB02285	CHEBML	CHEMBL1325592	drugbank
DB02288	CHEBML	CHEMBL95097	drugbank
DB02289	CHEBI	17475	chebi
DB02289	CHEBI	17475	drugbank
DB02289	CHEBML	CHEMBL1232731	drugbank
DB02290	CHEBML	CHEMBL477508	drugbank
DB02292	CHEBML	CHEMBL286738	drugbank
DB02295	CHEBML	CHEMBL303041	drugbank
DB02296	CHEBI	15837	chebi
DB02296	CHEBI	15837	drugbank
DB02296	CHEBML	CHEMBL372396	drugbank
DB02297	CHEBML	CHEMBL191632	drugbank
DB02299	CHEBI	40477	drugbank
DB02300	CHEBI	50749	chebi
DB02300	CHEBI	50749	drugbank
DB02300	CHEBI	90861	chebi
DB02300	CHEBML	CHEMBL1200666	drugbank
DB02302	CHEBI	25682	chebi
DB02302	CHEBI	61914	drugbank
DB02304	CHEBI	28099	chebi
DB02304	CHEBI	28099	drugbank
DB02304	CHEBML	CHEMBL1901620	drugbank
DB02305	CHEBI	41893	drugbank
DB02306	CHEBI	73002	drugbank
DB02312	CHEBI	41076	chebi
DB02312	CHEBI	41076	drugbank
DB02314	CHEBI	46143	chebi
DB02314	CHEBI	46143	drugbank
DB02315	CHEBI	16356	chebi
DB02315	CHEBI	16356	drugbank
DB02315	CHEBML	CHEMBL395336	drugbank
DB02316	CHEBML	CHEMBL165315	drugbank
DB02317	CHEBI	17973	chebi
DB02317	CHEBI	17973	drugbank
DB02320	CHEBML	CHEMBL335315	drugbank
DB02321	CHEBI	90364	drugbank
DB02322	CHEBI	43053	chebi
DB02322	CHEBI	43053	drugbank
DB02323	CHEBML	CHEMBL371948	drugbank
DB02324	CHEBI	43263	chebi
DB02324	CHEBML	CHEMBL1160594	drugbank
DB02325	CHEBI	17824	drugbank
DB02325	CHEBML	CHEMBL582	drugbank
DB02327	CHEBI	44926	chebi
DB02327	CHEBI	44926	drugbank
DB02327	CHEBML	CHEMBL1235259	drugbank
DB02329	CHEBML	CHEMBL499915	drugbank
DB02331	CHEBML	CHEMBL278785	drugbank
DB02333	CHEBI	17625	drugbank
DB02333	CHEBML	CHEMBL374361	drugbank
DB02334	CHEBI	48291	drugbank
DB02335	CHEBI	40889	chebi
DB02335	CHEBI	40889	drugbank
DB02335	CHEBML	CHEMBL362148	drugbank
DB02336	CHEBML	CHEMBL319516	drugbank
DB02338	CHEBI	16474	drugbank
DB02338	CHEBML	CHEMBL407009	drugbank
DB02339	CHEBML	CHEMBL445353	drugbank
DB02340	CHEBI	45441	drugbank
DB02342	CHEBI	28955	drugbank
DB02342	CHEBML	CHEMBL299613	drugbank
DB02343	CHEBI	44751	chebi
DB02343	CHEBI	44751	drugbank
DB02345	CHEBI	16633	drugbank
DB02345	CHEBI	9093	chebi
DB02345	CHEBML	CHEMBL109962	drugbank
DB02347	CHEBML	CHEMBL594840	drugbank
DB02348	CHEBI	42699	chebi
DB02348	CHEBI	42699	drugbank
DB02350	CHEBML	CHEMBL1234370	drugbank
DB02352	CHEBML	CHEMBL194009	drugbank
DB02353	CHEBI	138684	chebi
DB02353	CHEBI	42917	chebi
DB02353	CHEBI	42917	drugbank
DB02359	CHEBML	CHEMBL113194	drugbank
DB02362	CHEBI	30753	chebi
DB02362	CHEBI	30753	drugbank
DB02362	CHEBML	CHEMBL542	drugbank
DB02365	CHEBI	44975	chebi
DB02365	CHEBI	44975	drugbank
DB02365	CHEBML	CHEMBL415879	drugbank
DB02367	CHEBML	CHEMBL358064	drugbank
DB02368	CHEBI	49002	chebi
DB02368	CHEBI	49002	drugbank
DB02371	CHEBI	44356	chebi
DB02371	CHEBI	44356	drugbank
DB02372	CHEBML	CHEMBL1235533	drugbank
DB02375	CHEBI	18152	chebi
DB02375	CHEBI	18152	drugbank
DB02375	CHEBML	CHEMBL164	drugbank
DB02376	CHEBML	CHEMBL1213470	drugbank
DB02377	CHEBI	16235	chebi
DB02377	CHEBI	16235	drugbank
DB02377	CHEBML	CHEMBL219568	drugbank
DB02378	CHEBML	CHEMBL362592	drugbank
DB02379	CHEBI	15903	chebi
DB02379	CHEBI	15903	drugbank
DB02379	CHEBML	CHEMBL1614854	drugbank
DB02380	CHEBI	28997	chebi
DB02380	CHEBI	28997	drugbank
DB02380	CHEBML	CHEMBL1229971	drugbank
DB02381	CHEBML	CHEMBL1234777	drugbank
DB02383	CHEBI	48549	chebi
DB02383	CHEBI	48549	drugbank
DB02383	CHEBML	CHEMBL436	drugbank
DB02386	CHEBML	CHEMBL40422	drugbank
DB02388	CHEBML	CHEMBL437747	drugbank
DB02396	CHEBML	CHEMBL1232589	drugbank
DB02397	CHEBI	53608	drugbank
DB02397	CHEBML	CHEMBL1236347	drugbank
DB02398	CHEBML	CHEMBL324168	drugbank
DB02399	CHEBI	45530	drugbank
DB02400	CHEBML	CHEMBL357217	drugbank
DB02403	CHEBI	27526	chebi
DB02403	CHEBI	27526	drugbank
DB02403	CHEBML	CHEMBL195328	drugbank
DB02405	CHEBI	49519	chebi
DB02405	CHEBI	49519	drugbank
DB02405	CHEBML	CHEMBL1231458	drugbank
DB02406	CHEBI	17418	chebi
DB02406	CHEBI	17418	drugbank
DB02406	CHEBML	CHEMBL268736	drugbank
DB02407	CHEBML	CHEMBL269881	drugbank
DB02411	CHEBML	CHEMBL1233239	drugbank
DB02412	CHEBI	46941	drugbank
DB02414	CHEBI	90039	drugbank
DB02414	CHEBML	CHEMBL188225	drugbank
DB02416	CHEBI	45448	drugbank
DB02417	CHEBI	47696	chebi
DB02417	CHEBI	47696	drugbank
DB02417	CHEBML	CHEMBL220087	drugbank
DB02418	CHEBI	16982	chebi
DB02418	CHEBI	75460	drugbank
DB02420	CHEBML	CHEMBL426815	drugbank
DB02421	CHEBML	CHEMBL227711	drugbank
DB02424	CHEBI	5292	drugbank
DB02424	CHEBML	CHEMBL278315	drugbank
DB02427	CHEBML	CHEMBL325434	drugbank
DB02428	CHEBI	18386	chebi
DB02428	CHEBI	18386	drugbank
DB02428	CHEBML	CHEMBL1160559	drugbank
DB02430	CHEBI	18283	chebi
DB02430	CHEBI	18283	drugbank
DB02431	CHEBI	17677	chebi
DB02431	CHEBI	17677	drugbank
DB02431	CHEBML	CHEMBL223533	drugbank
DB02432	CHEBML	CHEMBL357488	drugbank
DB02434	CHEBI	40114	chebi
DB02434	CHEBI	40114	drugbank
DB02434	CHEBML	CHEMBL1230333	drugbank
DB02440	CHEBI	17590	chebi
DB02441	CHEBML	CHEMBL280051	drugbank
DB02445	CHEBML	CHEMBL396380	drugbank
DB02446	CHEBI	75305	chebi
DB02446	CHEBI	75305	drugbank
DB02446	CHEBML	CHEMBL63893	drugbank
DB02447	CHEBML	CHEMBL611940	drugbank
DB02448	CHEBI	45919	chebi
DB02448	CHEBI	45919	drugbank
DB02448	CHEBML	CHEMBL107874	drugbank
DB02449	CHEBML	CHEMBL91649	drugbank
DB02450	CHEBML	CHEMBL1231535	drugbank
DB02451	CHEBML	CHEMBL490225	drugbank
DB02452	CHEBI	18077	chebi
DB02452	CHEBI	18077	drugbank
DB02452	CHEBML	CHEMBL363559	drugbank
DB02453	CHEBI	49870	chebi
DB02453	CHEBI	49870	drugbank
DB02456	CHEBML	CHEMBL596186	drugbank
DB02458	CHEBI	8927	drugbank
DB02458	CHEBML	CHEMBL1232997	drugbank
DB02459	CHEBI	125204	chebi
DB02459	CHEBI	125204	drugbank
DB02459	CHEBML	CHEMBL20767	drugbank
DB02460	CHEBI	17926	chebi
DB02460	CHEBI	17926	drugbank
DB02461	CHEBML	CHEMBL175970	drugbank
DB02464	CHEBI	40538	chebi
DB02464	CHEBI	40538	drugbank
DB02464	CHEBML	CHEMBL522	drugbank
DB02466	CHEBML	CHEMBL95700	drugbank
DB02467	CHEBI	44120	chebi
DB02467	CHEBI	49031	drugbank
DB02470	CHEBI	43786	chebi
DB02470	CHEBI	43786	drugbank
DB02473	CHEBML	CHEMBL109367	drugbank
DB02475	CHEBI	15426	chebi
DB02475	CHEBI	15426	drugbank
DB02477	CHEBML	CHEMBL6269	drugbank
DB02480	CHEBML	CHEMBL185586	drugbank
DB02481	CHEBI	41117	chebi
DB02481	CHEBI	41117	drugbank
DB02481	CHEBML	CHEMBL46293	drugbank
DB02485	CHEBI	16556	chebi
DB02485	CHEBI	16556	drugbank
DB02485	CHEBML	CHEMBL1234647	drugbank
DB02486	CHEBI	43136	chebi
DB02486	CHEBI	43136	drugbank
DB02486	CHEBML	CHEMBL1233278	drugbank
DB02489	CHEBML	CHEMBL1230674	drugbank
DB02491	CHEBML	CHEMBL233209	drugbank
DB02493	CHEBML	CHEMBL323799	drugbank
DB02494	CHEBI	43065	chebi
DB02494	CHEBI	43065	drugbank
DB02495	CHEBML	CHEMBL406254	drugbank
DB02496	CHEBI	16493	chebi
DB02496	CHEBI	16493	drugbank
DB02496	CHEBML	CHEMBL1232414	drugbank
DB02497	CHEBI	64945	drugbank
DB02500	CHEBI	41485	drugbank
DB02501	CHEBI	17705	drugbank
DB02502	CHEBI	40304	chebi
DB02502	CHEBI	40304	drugbank
DB02502	CHEBML	CHEMBL1230628	drugbank
DB02503	CHEBML	CHEMBL139928	drugbank
DB02504	CHEBML	CHEMBL149502	drugbank
DB02509	CHEBI	28600	chebi
DB02509	CHEBI	42680	drugbank
DB02510	CHEBML	CHEMBL1163086	drugbank
DB02512	CHEBI	49093	drugbank
DB02512	CHEBML	CHEMBL1235115	drugbank
DB02513	CHEBI	27607	chebi
DB02513	CHEBI	27607	drugbank
DB02513	CHEBML	CHEMBL29411	drugbank
DB02515	CHEBI	15978	drugbank
DB02515	CHEBML	CHEMBL1232920	drugbank
DB02516	CHEBI	41482	drugbank
DB02517	CHEBI	15966	chebi
DB02517	CHEBI	15966	drugbank
DB02517	CHEBML	CHEMBL76232	drugbank
DB02518	CHEBI	40992	chebi
DB02518	CHEBI	40992	drugbank
DB02520	CHEBML	CHEMBL961	drugbank
DB02521	CHEBI	42646	drugbank
DB02521	CHEBML	CHEMBL1232770	drugbank
DB02522	CHEBI	30935	chebi
DB02522	CHEBI	30935	drugbank
DB02526	CHEBML	CHEMBL303992	drugbank
DB02527	CHEBI	17489	chebi
DB02527	CHEBI	17489	drugbank
DB02527	CHEBML	CHEMBL316966	drugbank
DB02530	CHEBI	16865	chebi
DB02530	CHEBI	59888	drugbank
DB02530	CHEBML	CHEMBL96	drugbank
DB02531	CHEBI	16135	chebi
DB02531	CHEBI	16135	drugbank
DB02531	CHEBML	CHEMBL108778	drugbank
DB02532	CHEBML	CHEMBL6885	drugbank
DB02533	CHEBI	40618	chebi
DB02534	CHEBI	39826	chebi
DB02534	CHEBI	39826	drugbank
DB02534	CHEBML	CHEMBL1229950	drugbank
DB02536	CHEBI	17378	drugbank
DB02536	CHEBI	5445	chebi
DB02538	CHEBML	CHEMBL99842	drugbank
DB02543	CHEBI	36751	chebi
DB02543	CHEBI	36751	drugbank
DB02543	CHEBML	CHEMBL509027	drugbank
DB02544	CHEBML	CHEMBL67133	drugbank
DB02545	CHEBI	80003	drugbank
DB02545	CHEBML	CHEMBL192966	drugbank
DB02546	CHEBI	45716	chebi
DB02546	CHEBI	45716	drugbank
DB02546	CHEBML	CHEMBL98	drugbank
DB02547	CHEBI	17661	drugbank
DB02547	CHEBML	CHEMBL1233001	drugbank
DB02548	CHEBI	17044	chebi
DB02548	CHEBI	17044	drugbank
DB02550	CHEBI	47628	chebi
DB02550	CHEBI	47628	drugbank
DB02550	CHEBML	CHEMBL112953	drugbank
DB02552	CHEBI	17211	chebi
DB02552	CHEBI	17211	drugbank
DB02552	CHEBML	CHEMBL41342	drugbank
DB02554	CHEBI	15855	drugbank
DB02556	CHEBI	16998	chebi
DB02556	CHEBI	57981	drugbank
DB02556	CHEBML	CHEMBL379630	drugbank
DB02557	CHEBI	45353	drugbank
DB02557	CHEBML	CHEMBL479579	drugbank
DB02561	CHEBI	41005	chebi
DB02561	CHEBI	48645	drugbank
DB02562	CHEBI	43120	drugbank
DB02563	CHEBI	27540	chebi
DB02563	CHEBI	27540	drugbank
DB02565	CHEBI	125562	chebi
DB02565	CHEBI	125562	drugbank
DB02565	CHEBML	CHEMBL140000	drugbank
DB02567	CHEBI	49791	chebi
DB02567	CHEBI	49791	drugbank
DB02567	CHEBML	CHEMBL386051	drugbank
DB02568	CHEBML	CHEMBL311300	drugbank
DB02569	CHEBML	CHEMBL405730	drugbank
DB02571	CHEBI	17917	chebi
DB02571	CHEBI	58321	drugbank
DB02573	CHEBML	CHEMBL1088749	drugbank
DB02579	CHEBI	18308	chebi
DB02579	CHEBI	18308	drugbank
DB02579	CHEBML	CHEMBL1213529	drugbank
DB02580	CHEBI	44934	chebi
DB02580	CHEBI	44934	drugbank
DB02581	CHEBI	47417	drugbank
DB02581	CHEBML	CHEMBL429852	drugbank
DB02583	CHEBML	CHEMBL32113	drugbank
DB02585	CHEBML	CHEMBL184048	drugbank
DB02586	CHEBML	CHEMBL593442	drugbank
DB02587	CHEBI	42471	chebi
DB02587	CHEBI	42471	drugbank
DB02587	CHEBML	CHEMBL52606	drugbank
DB02590	CHEBI	27778	chebi
DB02590	CHEBI	59992	drugbank
DB02591	CHEBI	15890	chebi
DB02591	CHEBI	15890	drugbank
DB02591	CHEBML	CHEMBL351132	drugbank
DB02594	CHEBI	15698	chebi
DB02594	CHEBI	15698	drugbank
DB02594	CHEBML	CHEMBL66115	drugbank
DB02596	CHEBI	35056	drugbank
DB02596	CHEBML	CHEMBL132722	drugbank
DB02600	CHEBI	73139	drugbank
DB02600	CHEBML	CHEMBL674	drugbank
DB02601	CHEBI	50418	drugbank
DB02601	CHEBML	CHEMBL130865	drugbank
DB02602	CHEBML	CHEMBL331858	drugbank
DB02606	CHEBI	35686	drugbank
DB02606	CHEBI	35687	chebi
DB02607	CHEBML	CHEMBL1236003	drugbank
DB02609	CHEBI	18336	drugbank
DB02613	CHEBI	41899	drugbank
DB02613	CHEBML	CHEMBL1232157	drugbank
DB02615	CHEBML	CHEMBL180792	drugbank
DB02616	CHEBML	CHEMBL93647	drugbank
DB02618	CHEBML	CHEMBL1234674	drugbank
DB02619	CHEBML	CHEMBL1231267	drugbank
DB02621	CHEBI	69136	drugbank
DB02621	CHEBML	CHEMBL404116	drugbank
DB02622	CHEBI	44493	chebi
DB02622	CHEBI	44493	drugbank
DB02622	CHEBML	CHEMBL139050	drugbank
DB02624	CHEBI	17289	chebi
DB02624	CHEBI	30657	drugbank
DB02627	CHEBML	CHEMBL109227	drugbank
DB02628	CHEBML	CHEMBL1230662	drugbank
DB02632	CHEBI	355715	chebi
DB02632	CHEBI	355715	drugbank
DB02632	CHEBML	CHEMBL157265	drugbank
DB02633	CHEBML	CHEMBL572528	drugbank
DB02636	CHEBML	CHEMBL600828	drugbank
DB02638	CHEBI	135905	drugbank
DB02638	CHEBML	CHEMBL2135460	drugbank
DB02640	CHEBI	48635	chebi
DB02640	CHEBI	48635	drugbank
DB02640	CHEBML	CHEMBL32838	drugbank
DB02641	CHEBML	CHEMBL238502	drugbank
DB02642	CHEBML	CHEMBL1232804	drugbank
DB02646	CHEBI	50722	chebi
DB02646	CHEBI	50722	drugbank
DB02647	CHEBML	CHEMBL324942	drugbank
DB02648	CHEBI	17126	chebi
DB02648	CHEBI	39547	drugbank
DB02648	CHEBML	CHEMBL1229656	drugbank
DB02649	CHEBI	43991	chebi
DB02649	CHEBI	43991	drugbank
DB02650	CHEBI	48814	chebi
DB02650	CHEBI	48814	drugbank
DB02650	CHEBML	CHEMBL27551	drugbank
DB02651	CHEBML	CHEMBL267048	drugbank
DB02654	CHEBI	40260	drugbank
DB02655	CHEBI	17364	chebi
DB02655	CHEBI	17364	drugbank
DB02655	CHEBML	CHEMBL29757	drugbank
DB02656	CHEBI	65329	chebi
DB02656	CHEBI	65329	drugbank
DB02656	CHEBML	CHEMBL98350	drugbank
DB02657	CHEBI	15873	chebi
DB02657	CHEBI	15873	drugbank
DB02658	CHEBML	CHEMBL1234696	drugbank
DB02659	CHEBI	16359	chebi
DB02659	CHEBI	16359	drugbank
DB02659	CHEBML	CHEMBL205596	drugbank
DB02660	CHEBI	697724	drugbank
DB02660	CHEBML	CHEMBL590754	drugbank
DB02662	CHEBI	40326	drugbank
DB02662	CHEBML	CHEMBL336908	drugbank
DB02663	CHEBI	142854	drugbank
DB02664	CHEBML	CHEMBL31962	drugbank
DB02665	CHEBI	131517	drugbank
DB02668	CHEBML	CHEMBL300891	drugbank
DB02669	CHEBML	CHEMBL419499	drugbank
DB02671	CHEBI	113454	chebi
DB02671	CHEBI	113454	drugbank
DB02673	CHEBML	CHEMBL490866	drugbank
DB02676	CHEBI	40947	chebi
DB02676	CHEBI	40947	drugbank
DB02676	CHEBML	CHEMBL63859	drugbank
DB02678	CHEBI	39610	drugbank
DB02679	CHEBI	16698	chebi
DB02679	CHEBI	16698	drugbank
DB02679	CHEBML	CHEMBL56279	drugbank
DB02680	CHEBI	51397	drugbank
DB02680	CHEBML	CHEMBL114070	drugbank
DB02683	CHEBML	CHEMBL123850	drugbank
DB02684	CHEBML	CHEMBL1163074	drugbank
DB02685	CHEBML	CHEMBL1231013	drugbank
DB02687	CHEBI	28563	chebi
DB02688	CHEBI	17123	chebi
DB02688	CHEBI	17123	drugbank
DB02690	CHEBI	75399	chebi
DB02690	CHEBI	75399	drugbank
DB02690	CHEBML	CHEMBL123904	drugbank
DB02691	CHEBI	17687	chebi
DB02691	CHEBI	29746	chebi
DB02691	CHEBI	29746	drugbank
DB02693	CHEBI	41837	chebi
DB02693	CHEBI	41837	drugbank
DB02699	CHEBI	44597	chebi
DB02699	CHEBI	44597	drugbank
DB02701	CHEBI	17154	chebi
DB02701	CHEBI	17154	drugbank
DB02701	CHEBML	CHEMBL1140	drugbank
DB02702	CHEBML	CHEMBL57375	drugbank
DB02703	CHEBI	29013	chebi
DB02703	CHEBI	29013	drugbank
DB02703	CHEBML	CHEMBL374975	drugbank
DB02709	CHEBI	27881	chebi
DB02709	CHEBI	45713	chebi
DB02709	CHEBI	45713	drugbank
DB02709	CHEBML	CHEMBL165	drugbank
DB02710	CHEBI	17455	drugbank
DB02712	CHEBI	102029	chebi
DB02712	CHEBI	102029	drugbank
DB02712	CHEBML	CHEMBL266497	drugbank
DB02713	CHEBI	40410	chebi
DB02713	CHEBI	40410	drugbank
DB02713	CHEBML	CHEMBL289004	drugbank
DB02714	CHEBI	28895	chebi
DB02714	CHEBI	28895	drugbank
DB02714	CHEBML	CHEMBL460741	drugbank
DB02715	CHEBML	CHEMBL180300	drugbank
DB02716	CHEBI	50226	drugbank
DB02716	CHEBML	CHEMBL1234303	drugbank
DB02720	CHEBML	CHEMBL135302	drugbank
DB02721	CHEBI	45260	chebi
DB02721	CHEBI	45260	drugbank
DB02723	CHEBML	CHEMBL18136	drugbank
DB02726	CHEBI	17150	chebi
DB02726	CHEBI	17150	drugbank
DB02726	CHEBML	CHEMBL47181	drugbank
DB02727	CHEBML	CHEMBL308745	drugbank
DB02728	CHEBML	CHEMBL155103	drugbank
DB02729	CHEBML	CHEMBL11266	drugbank
DB02731	CHEBI	33214	chebi
DB02731	CHEBI	33214	drugbank
DB02733	CHEBI	49840	chebi
DB02733	CHEBI	49840	drugbank
DB02733	CHEBML	CHEMBL23254	drugbank
DB02736	CHEBI	27856	chebi
DB02736	CHEBI	49028	drugbank
DB02736	CHEBML	CHEMBL16081	drugbank
DB02738	CHEBI	40096	drugbank
DB02740	CHEBI	33070	chebi
DB02740	CHEBI	33070	drugbank
DB02740	CHEBML	CHEMBL582878	drugbank
DB02741	CHEBML	CHEMBL309282	drugbank
DB02742	CHEBML	CHEMBL1233851	drugbank
DB02743	CHEBI	41034	drugbank
DB02744	CHEBML	CHEMBL330572	drugbank
DB02745	CHEBI	16704	chebi
DB02745	CHEBI	16704	drugbank
DB02745	CHEBML	CHEMBL100259	drugbank
DB02746	CHEBI	29069	chebi
DB02746	CHEBI	29069	drugbank
DB02746	CHEBML	CHEMBL1045	drugbank
DB02749	CHEBI	45165	drugbank
DB02749	CHEBML	CHEMBL1235346	drugbank
DB02751	CHEBI	16344	chebi
DB02751	CHEBI	57742	drugbank
