chembl_id,pref_name,chebi_id
CHEMBL453805,PENTOSALEN,5885
CHEMBL453806,CLAUSENIDIN,
CHEMBL501358,XANTHOXYLETIN,69929
CHEMBL454577,PICROSIDE I,
CHEMBL510404,PICROSIDE II,
CHEMBL452753,ARNIFOLIN,
CHEMBL509650,SVENTENIN,
CHEMBL508955,AKUAMMICINE,70499
CHEMBL508191,LEUROSINE,6430
CHEMBL454319,DECUSSINE,
CHEMBL506593,THALIDASINE,9512
CHEMBL454063,AMERICANOLIDE D,
CHEMBL508956,METHOXYAMERICANOLIDE A,
CHEMBL448515,"2,6-DIMETHOXYQUINONE",
CHEMBL454064,ISOIGUESTERIN,
CHEMBL508494,DAPHNORETIN,4324
CHEMBL454320,TRICIN,59979
CHEMBL505100,BRUCEANTINOSIDE A,
CHEMBL499566,BRUCEANTINOSIDE B,
CHEMBL506581,DOLASTATIN 3,
CHEMBL454576,MYRICITRIN,
CHEMBL453280,ISOFORMONENTIN,29608
CHEMBL1556,INOSINE,17596
CHEMBL510119,KALMITOXIN II,
CHEMBL509414,KALMITOXIN VI,
CHEMBL453799,WIKSTROMOL,
CHEMBL504404,PHYSALIN B,
CHEMBL510408,"5-ALPHA,6-ALPHA-EPOXYPHYSALIN B",
CHEMBL453800,ISODONAL,6004
CHEMBL453801,ENEMIN,70378
CHEMBL454311,,66064
CHEMBL508263,KALMITOXIN III,
CHEMBL454312,KALMITOXIN I,
CHEMBL454313,GRAYANOTOXIN III,
CHEMBL466584,NORMAYTANSINE,
CHEMBL451518,,81121
CHEMBL445548,SESBANINE,
CHEMBL454570,ORIDONIN,
CHEMBL510160,NODOSIN,70379
CHEMBL454571,VALLESIACHOTAMINE,
CHEMBL454572,POLYNEURIDINE,
CHEMBL454830,SEWARINE,
CHEMBL455539,TETRAHYDROSECAMINE,
CHEMBL501790,TETRAHYDROSECAMINEDIOL,
CHEMBL508408,PHAEANTHARINE,8038
CHEMBL508070,VARODIOL,
CHEMBL448490,CANDICINE IODIDE,
CHEMBL1557,DOPAMINE HYDROCHLORIDE,
CHEMBL451197,OXIDOPAMINE HYDROCHLORIDE,
CHEMBL446333,NORPHENYLEPHRINE HYDROCHLORIDE,
CHEMBL454176,DRUMMONDOL,
CHEMBL451712,TRICHOCERINE METHYL IODIDE,
CHEMBL452492,WARBURGANAL,10032
CHEMBL510090,LYSICAMINE,70650
CHEMBL501762,THALISTYLINE,
CHEMBL452754,,6999
CHEMBL453019,,16415
CHEMBL507993,YEMHUSOMINE,
CHEMBL455359,PEYONINE,
CHEMBL448964,PROCOCENE II,35606
CHEMBL451121,MethylEuparin,2222
CHEMBL503938,EUPARIN,67437
CHEMBL451983,ENCECALIN,4789
CHEMBL451866,PROCOCENE I,8368
CHEMBL443462,DEMETHYLENCECALIN,4936
CHEMBL453549,PEYONINE METHYL ESTER,
CHEMBL453550,DECARBOXYPEYONINE,
CHEMBL510708,SALSOLINE HYDROCHLORIDE,
CHEMBL455355,ANHALININE HYDROCHLORIDE,
CHEMBL453484,ANHALININE METHYLIODIDE,
CHEMBL455356,PELLOTINE HYDROCHLORIDE,
CHEMBL451977,,2575
CHEMBL507100,THALICARPINE,9509
CHEMBL507858,THALRUGOSIDINE,
CHEMBL510560,,5372
CHEMBL510091,CLEOMISCOSIN A,3740
CHEMBL504142,,715
CHEMBL510120,OXYPEUCEDANIN,69830
CHEMBL454060,OXYPEUCEDANIN HYDRATE,69829
CHEMBL454315,CARNEGINE HYDROCHLORIDE,
CHEMBL455615,PICRASIN B,
CHEMBL507610,,66700
CHEMBL508649,5-METHOXYCANTHINONE,
CHEMBL508648,BYAKANGELICIN,3250
CHEMBL455613,,4648
CHEMBL452232,DEACETOXY-7-OXOGEDUNIN,
CHEMBL508419,MICROHELENIN E,
CHEMBL452233,MICROHELENIN F,
CHEMBL452234,ANGOLETIN,
CHEMBL452756,ANGUVETIN,
CHEMBL506249,RESINIFERATOXIN METHYL ETHER,
CHEMBL453544,CAVIDINE,
CHEMBL510121,CORLUMINE,9
CHEMBL1558,PRAZOSIN HYDROCHLORIDE,8365
CHEMBL455098,beta-AMYRIN,10352
CHEMBL455357,,10213
CHEMBL449220,CUCURBITACIN C,
CHEMBL455616,MUZANZAGENIN,
CHEMBL451713,NYASOL,67889
CHEMBL510683,AFEROSIDE B,
CHEMBL500494,AFEROSIDE C,
CHEMBL453507,AFEROSIDE A,
CHEMBL507001,DIOSCIN,74023
CHEMBL450111,ZANHASAPONIN A,
CHEMBL443894,ZANHASAPONIN B,
CHEMBL506739,ZANHASAPONIN C,
CHEMBL452493,MELOPHLIN I,
CHEMBL511041,MELOPHLIN M,
CHEMBL452494,MELOPHLIN N,
CHEMBL453285,MELOPHLIN O,
CHEMBL453286,ASPERGILLITINE,
CHEMBL507994,ASPERGIONE C,
CHEMBL509386,Z-PICEID,76155
CHEMBL501109,QUEBRACHITOL,111
CHEMBL507995,MULGEDIIFOLINE,
CHEMBL453547,ASPERGIONE E,
CHEMBL504486,MASSARIGENIN A,
CHEMBL500837,MASSARIGENIN B,
CHEMBL506572,MASSARIGENIN C,
CHEMBL502165,MASSARIGENIN D,
CHEMBL451710,MASSARININ A,
CHEMBL510291,MASSARININ B,
CHEMBL452758,RETROISOSENINE,
CHEMBL510092,RETROISOSENINE HYDRCHLORIDE,
CHEMBL506494,MUEGGELONE,
CHEMBL453802,LUPENYL ACETATE,69744
CHEMBL510293,PYRIDINIUM NARCISTATIN,
CHEMBL451715,NARCISTATIN,
CHEMBL451980,LITHIUM NARCISTATIN,
CHEMBL509108,SODIUM NARCISTATIN,
CHEMBL458844,CASEARINOL A,
CHEMBL459192,CASEARINOL B,
CHEMBL525043,CASEARINONE A,
CHEMBL457943,TEPHROPURPURIN,
CHEMBL458130,POTASSIUM NARCISTATIN,
CHEMBL463603,CESIUM NARCISTATIN,
CHEMBL517161,COWAXANTHONE,
CHEMBL458845,COWANIN,
CHEMBL458846,RUBRAXANTHONE,66318
CHEMBL459014,CASEARINONE B,
CHEMBL504338,PSEUDODISTOMIN B,
CHEMBL447108,PSEUDODISTOMIN C,
CHEMBL456860,PSEUDODISTOMIN D,
CHEMBL456861,PSEUDODISTOMIN E,
CHEMBL446568,PSEUDODISTOMIN F,
CHEMBL458131,PONGAMOL,
CHEMBL606640,QUINIDINIUM NARCISTATIN,
CHEMBL444692,QUININIUM NARCISTATIN,
CHEMBL462818,IMIDAZOLIUM NARCISTATIN,
CHEMBL514128,MORPHOLINIUM NARCISTATIN,
CHEMBL459015,CLUSIANONE,70325
CHEMBL506731,MACLURIN,6624
CHEMBL458848,CARDIVIN A,65576
CHEMBL514281,CARDIVIN B,65577
CHEMBL505527,RIVULALACTONE,
CHEMBL462820,PIPERAZINIUM NARCISTATIN,
CHEMBL507679,GAERTNEROSIDE,
CHEMBL464502,ACETYLGAERTNEROSIDE,
CHEMBL477146,DEHYDROGAERTNEROSIDE,
CHEMBL507310,GAERTNERIC ACID,
CHEMBL510920,METHOXYGAERTNEROSIDE,
CHEMBL504515,EPOXYGAERTNEROSIDE,
CHEMBL444385,EPOXYMETHOXYGAERTNEROSIDE,
CHEMBL459016,GENIPIN,5298
CHEMBL514882,AUCUBIN,69796
CHEMBL459017,CARDIVIN C,65578
CHEMBL459018,CARDIVIN D,65579
CHEMBL507423,HETEROMINE A,
CHEMBL447157,HETEROMINE B,
CHEMBL463014,ISOPLUMERICIN,6042
CHEMBL517300,PLUMERICIN,8274
CHEMBL451574,CUMINGIANOSIDE A,65689
CHEMBL503335,CUMINGIANOSIDE C,65691
CHEMBL500285,CUMINGIANOSIDE E,65693
CHEMBL510039,CUMINGIANOSIDE D,65692
CHEMBL451200,CUMINDYSODIDE A,
CHEMBL517450,PULVERAVEN A,
CHEMBL463211,PULVERAVEN B,
CHEMBL463212,VULPINIC ACID,
CHEMBL508830,,68322
CHEMBL518837,CYCLOCOULTERONE,
CHEMBL463213,KOMAROVIQUINONE,66148
CHEMBL463408,COWANOL,
CHEMBL463409,NORCOWANIN,
CHEMBL458934,CAMBOGIN,
CHEMBL502489,GARCINOL,5276
CHEMBL518689,RYANODOL,
CHEMBL463605,CINNZEYLANOL,
CHEMBL518844,INDICOL,
CHEMBL517312,VIGNATICOL,
CHEMBL464000,DRACOCEPHALONE A,
CHEMBL510343,TARTROLON C,
CHEMBL462823,KOBUSIN,
CHEMBL517451,PERSEANOL,
CHEMBL500994,SANICULOSIDE N,
CHEMBL463020,ZAHAVIN A,
CHEMBL463607,FLORIBUNDAL,
CHEMBL518845,ALOENIN,
CHEMBL517319,ISOCEPHALOTAXINE,
CHEMBL464202,TUPICHINOL A,
CHEMBL463023,VOLKENSIFLAVONE,70330
CHEMBL510990,VOLKENSIFLAVONE HEXAMETHYLETHER,
CHEMBL447665,MORELLOFLAVONE HEXAMETHYLETHER,
CHEMBL516526,"7,8-EPOXYZAHAVIN A",
CHEMBL463613,RIGIDOL,
CHEMBL513806,DESCHLOROELATOL,
CHEMBL464203,ELATOL,
CHEMBL512403,PLAKINIDINE D,
CHEMBL499250,,90507
CHEMBL443117,,63774
CHEMBL457754,TUPIPREGNENOLONE,
CHEMBL516162,RANMOGENIN A,
CHEMBL458841,RHUSFLAVANONE,
CHEMBL456858,SUCCEDANEAFLAVANONE,
CHEMBL1559,MICONAZOLE NITRATE,
CHEMBL508075,PHOMOPSOLIDE A,
CHEMBL463609,TUPICHIGENIN A,
CHEMBL444455,TUPICHIGENIN AA,
CHEMBL445984,TUPICHIGENIN AC,
CHEMBL463804,TUPICHINOL C,
CHEMBL455767,SICCAYNE,
CHEMBL503271,EULATACHROMENE,
CHEMBL501128,EUTYPINE,
CHEMBL463218,NEOLINDERATIN,
CHEMBL463219,OPLOPANDIOL,
CHEMBL463808,OPLOPANDIOL ACETATE,
CHEMBL463809,GENTAMICIN C1,
CHEMBL464205,PHOMOPSOLIDE B,
CHEMBL512404,"6,7-DIHYDROPHOMOPSOLIDE B",
CHEMBL464206,"6,7-DIHYDROPHOMOPSOLIDE A",
CHEMBL457755,HEMIASTERLINS A,
CHEMBL457935,HEMIASTERLINS B,
CHEMBL444425,CRIAMIDES A,
CHEMBL458842,LINDERATIN,
CHEMBL512401,ALTHOLACTONE,5522
CHEMBL463412,GONIOTHARVENSIN,
CHEMBL517613,ASPERDIOL ACETATE,
CHEMBL526910,ASTEROSIDE C,
CHEMBL504447,ASTEROSIDE A,
CHEMBL498983,GLYCOSIDE B2,
CHEMBL508706,ACODONTASTEROSIDE D,
CHEMBL450841,ACODONTASTEROSIDE E,
CHEMBL503006,ACODONTASTEROSIDE F,
CHEMBL507203,ACODONTASTEROSIDE G,
CHEMBL507107,ACODONTASTEROSIDE H,
CHEMBL456166,ACODONTASTEROSIDE I,
CHEMBL464006,MORUSIN,7005
CHEMBL518543,KUWANON C,
CHEMBL464007,BROUSSOFLAVONOL F,
CHEMBL459186,YARDENONE A,
CHEMBL514920,YARDENONE B,
CHEMBL457936,YARDENONE,
CHEMBL459187,MULTICAULIN,66407
CHEMBL457758,,66408
CHEMBL506757,MULTIORTHOQUINONE,66409
CHEMBL449749,DEMETHYLMULTIORTHOQUINONE,66410
CHEMBL457938,,66364
CHEMBL516319,BROUSSOFLAVONOL E,
CHEMBL463019,BROUSSOAURONE A,
CHEMBL508560,CYCLOBUXEINE F,
CHEMBL448750,MICONIOSIDE A,
CHEMBL463021,SORGOLEONE,61117
CHEMBL456854,E565,
CHEMBL514729,HEMIASTERLIN METHYL ESTER,
CHEMBL457940,,66365
CHEMBL458126,SALVIPIMARONE,
CHEMBL463413,BUXASAMARINE,
CHEMBL464008,CYCLOBUXAMIDINE,
CHEMBL448180,GIGANTECIN,
CHEMBL459190,NEODACTYLOQUINONE,
CHEMBL444695,MELOPHLIN C,
CHEMBL456857,MELOPHLIN E,
CHEMBL453163,MELOPHLIN G,
CHEMBL463415,MELOPHLIN H,
CHEMBL518542,SPATHULENOL,
CHEMBL464005,JUNCEIC ACID,
CHEMBL513565,HYDROXYMATAIRESINOL,
CHEMBL503821,RENIERAMYCIN O,
CHEMBL450708,RENIERAMYCIN Q,
CHEMBL454372,RENIERAMYCIN R,
CHEMBL468488,RENIERAMYCIN S,
CHEMBL451147,RENIERAMYCIN M,
CHEMBL510507,RENIERAMYCIN N,
CHEMBL469438,YEMENINE A,
CHEMBL469647,YEMENINE C,
CHEMBL511443,TRISPHAERIDINE,32266
CHEMBL469648,VITTATINE,
CHEMBL470046,PHELLIGRIDIN B,
CHEMBL452722,HISPOLON,
CHEMBL513566,ISOHYDROXYMATAIRESINOL,
CHEMBL471076,ENTERODIOL,81556
CHEMBL471475,ENTEROLACTONE,
CHEMBL450895,NYSTATIN,
CHEMBL469649,ANIBAMINE,
CHEMBL469855,OPHIOBOLIN C,
CHEMBL469856,FUSCINARIN,
CHEMBL457676,CHAMUVARININ,
CHEMBL479533,HERBIMYCIN,
CHEMBL471477,,83953
CHEMBL469857,CAVIPETIN B,
CHEMBL469296,BOLETININ A,
CHEMBL448746,BOLETININ B,
CHEMBL470054,BOLETININ C,
CHEMBL470055,BOLETININ D,
CHEMBL470056,BOLETININ E,
CHEMBL470057,BOLETININ F,
CHEMBL470261,BOLETININ G,
CHEMBL499230,VIRESCENOSIDE R,
CHEMBL511284,VIRESCENOSIDE S,
CHEMBL513213,VIRESCENOSIDE T,
CHEMBL470455,VIRESCENOSIDE U,
CHEMBL470456,PRINSEPIOL,
CHEMBL470457,ZEYLANONE,
CHEMBL512154,MARITINONE,
CHEMBL470658,CHITRANONE,
CHEMBL470869,BOLETININ H,
CHEMBL470870,BOLETININ I,
CHEMBL471069,BOLETININ J,
CHEMBL471070,15-METHOXYLATRUNCULIN B,
CHEMBL512338,LATRUNCULEIC ACID,
CHEMBL471071,16-EPI-LATRUNCULIN B,
CHEMBL469428,MONANCHORIC ACID,
CHEMBL512302,CRAMBESIDIN ACID,
CHEMBL455737,ENNIATIN J1,
CHEMBL469036,ENNIATIN B,64649
CHEMBL446988,ENNIATIN B4,64650
CHEMBL446318,ENNIATIN B1,
CHEMBL504435,ENNIATIN B2,
CHEMBL505058,ENNIATIN K1,
CHEMBL452184,OBOLACTONE,66803
CHEMBL525213,OBOCHALCOLACTONE,66802
CHEMBL499963,OBOFLAVANONE A,
CHEMBL504055,OBOFLAVANONE B,
CHEMBL443898,JAVANICOLIDE C,
CHEMBL503843,JAVANICOLIDE D,
CHEMBL503591,JAVANICOSIDE B,
CHEMBL446883,JAVANICOSIDE C,
CHEMBL451166,JAVANICOSIDE D,
CHEMBL508819,JAVANICOSIDE E,
CHEMBL510116,JAVANICOSIDE F,
CHEMBL447199,,66053
CHEMBL469430,HYPERINONE,
CHEMBL511441,CANELLIN A,
CHEMBL469849,CANELLIN C,
CHEMBL480687,LAMELLARIN I,
CHEMBL446980,LAMELLARIN GAMMA ACETATE,
CHEMBL513385,,65742
CHEMBL513386,INTEGRASONE,
CHEMBL481073,ANANOSIC ACID B,
CHEMBL470874,DILLAPIOLE,70453
CHEMBL512339,ZERUMBONE EPOXIDE,
CHEMBL459915,4S-SHINANOLONE,
CHEMBL469852,ANANOSIC ACID C,
CHEMBL470053,ANANOSIC ACID A,
CHEMBL479344,YUCCAOL D,
CHEMBL511455,,66267
CHEMBL470666,,66264
CHEMBL521412,LAMELLARIN GAMMA,
CHEMBL511454,LAMELLARIN K,
CHEMBL470458,LAMELLARIN U,
CHEMBL519928,YUCCAOL E,
CHEMBL470662,YUCCAOL A,
CHEMBL513396,HYPERJOVINOL A,
CHEMBL526163,HYPERJOVINOL B,
CHEMBL471270,5-O-METHYLEMBELIN,65842
CHEMBL461308,MANASSANTIN B,66664
CHEMBL445601,4-O-DEMETHYLMANASSANTIN B,
CHEMBL469643,YUCCAOL B,
CHEMBL479343,YUCCAOL C,
CHEMBL516591,YUCCAONE A,
CHEMBL452942,MICROTOENIN A,
CHEMBL502053,MICROTOENIN B,
CHEMBL503127,MICROTOENIN C,
CHEMBL451273,CRENATOSIDE,
CHEMBL402471,ISOCRENATOSIDE,
CHEMBL480882,SIMALIKALACTONE D,66486
CHEMBL481072,LARIXINOL,
CHEMBL470663,ISOTSAOKOIN,
CHEMBL481267,GUSTASTATIN,67822
CHEMBL1560,CAPTOPRIL,3380
CHEMBL450885,GLECHOMANOLIDE,
CHEMBL513373,ISOGERMAFURENOLIDE,
CHEMBL448125,,5337
CHEMBL470260,PORTENTOL,
CHEMBL470461,ACRIDOCARPUSIC ACID A,
CHEMBL479532,ACRIDOCARPUSIC ACID B,
CHEMBL469642,ACRIDOCARPUSIC ACID,
CHEMBL470460,MUTISICOUMARANONE A,
CHEMBL471271,MUTISICOUMARANONE B,
CHEMBL471272,MUTISICOUMARANONE C,
CHEMBL511822,TARAXEROL,9402
CHEMBL470463,ACRIDOCARPUSIC ACID D,
CHEMBL480498,ACRIDOCARPUSIC ACID E,
CHEMBL512670,MUTISICOUMARANONE D,
CHEMBL446125,FASCAPLYSIN A,
CHEMBL453511,PUBESCENOL,
CHEMBL469645,HELIOSCOPINOLIDE A,
CHEMBL451142,HELIOSCOPINOLIDE B,
CHEMBL447062,LANTALUCRATIN A,
CHEMBL448558,LANTALUCRATIN B,
CHEMBL470256,LANTALUCRATIN C,
CHEMBL487012,RETICULATINE,
CHEMBL487608,RETICULATATE,
CHEMBL447910,RETICULATOL,
CHEMBL488000,PUBESCENE D,
CHEMBL451534,LANTALUCRATIN D,
CHEMBL487397,LANTALUCRATIN E,
CHEMBL487398,LANTALUCRATIN F,
CHEMBL487206,DAURICHROMENE A,
CHEMBL487801,DAURICHROMENE B,
CHEMBL524332,TOLAASIN I,
CHEMBL447066,TOLAASIN II,
CHEMBL526703,TOLAASIN A,
CHEMBL509031,TOLAASIN B,
CHEMBL509612,TOLAASIN C,
CHEMBL526155,TOLAASIN D,
CHEMBL524540,TOLAASIN E,
CHEMBL488195,NAAMINE G,
CHEMBL488196,KEALIININE A,
CHEMBL446850,PHELLIGRIDIN A,
CHEMBL520568,PHELLIGRIDIN C,
CHEMBL487408,Z-trichoclin,
CHEMBL521071,DAURICHROMENE C,
CHEMBL487803,DAURICHROMENE D,
CHEMBL449069,CONFLUENTIN,
CHEMBL487804,GRIFOLIN,
CHEMBL488197,PHELLIGRIDIN F,
CHEMBL487596,INOSCAVIN A,
CHEMBL520888,R1-barrigenol,
CHEMBL487606,BARRINGTOGENOL C,2994
CHEMBL500867,BRYOSTATIN 9,
CHEMBL510196,BRYOSTATIN 6,
CHEMBL487997,(-)-Lariciresinol,67244
CHEMBL452729,3-HEPTANOL,
CHEMBL487998,3-OCTANOL,80945
CHEMBL519092,LONGIFORENE,49282
CHEMBL485819,PENTADECANYLDODECANOATE,
CHEMBL486007,VISMIONE A,
CHEMBL448297,SAKURANETIN,28927
CHEMBL486008,ANODENDROIC ACID METHYL ESTER,
CHEMBL486009,,28523
CHEMBL486010,PIPERADUNCIN A,
CHEMBL521035,MONOCROTALINE,6980
CHEMBL486403,TRIPDIOLIDE,9740
CHEMBL486404,DEACETYLVISMIONE A,
CHEMBL520701,ACETYLVISMIONE B,
CHEMBL486405,VISMIONE B,
CHEMBL486610,VISMIONE C,
CHEMBL486611,ACETYLVISMIONE D,
CHEMBL486612,PIPERADUNCIN B,8234
CHEMBL486809,PIPERADUNCIN C,
CHEMBL487200,TYLOCREBRINE,
CHEMBL487795,VISMIONE D,10000
CHEMBL487796,ACETYLVISMIONE F,
CHEMBL487797,VISMIONE F,
CHEMBL521197,VISMIONE G,
CHEMBL486203,1-O-METHYLOHIOENSIN B,
CHEMBL486204,1-O-METHYLDIHYDROOHIOENSIN B,
CHEMBL521198,"1,14-DI-O-METHYLDIHYDROOHIOENSIN B",
CHEMBL519724,PALLIDISETIN A,
CHEMBL487007,VITEDOIN A,
CHEMBL487008,VITEDOAMINE A,
CHEMBL500286,BREVIOCOLLINE,
CHEMBL487798,,6600
CHEMBL521070,HYRTIAL,
CHEMBL487799,PALLIDISETIN B,
CHEMBL485818,BAICALIN,2981
CHEMBL505801,VITEDOIN B,
CHEMBL486411,DETETRAHYDROCONIDENDRIN,
CHEMBL486412,VITROFOLAL E,
CHEMBL486413,VITROFOLAL F,
CHEMBL448235,THIOBUTACIN,
CHEMBL486816,HARMALOL HYDROCHLORIDE,
CHEMBL486817,HARMOL,
CHEMBL486818,HARMINE HYDROCHLORIDE HYDRATE,
CHEMBL507707,NOREUGENIN,67375
CHEMBL519725,SCABROLIDE E,
CHEMBL486812,DISSECTOLIDE A,
CHEMBL510348,HARMANE HYDROCHLORIDE,
CHEMBL502052,MANCINELLIN,6679
CHEMBL502495,TETRADECANOYL PHORBOL ACETATE,
CHEMBL470375,HURATOXIN,
CHEMBL462769,SCHAUNARDIMYCIN,
CHEMBL510497,MUSETTAMYCIN,
CHEMBL508628,MARCELLOMYCIN,
CHEMBL487601,JACEOSIDINE,66103
CHEMBL487994,,65361
CHEMBL520702,T988 B,
CHEMBL519884,T988 C,
CHEMBL487402,EUPATORIN,
CHEMBL520722,METHUENINE,
CHEMBL485815,SALASPERMIC ACID METHYL ESTER,
CHEMBL518901,DEMETHYLKOTANIN,64465
CHEMBL487602,TOTAROL,69241
CHEMBL519090,NAGILACTONE E,
CHEMBL487996,NAGILACTONE C,
CHEMBL486015,DEOXYPODOPHYLLOTOXIN CYCLOPENTANONE,
CHEMBL451476,,1368
CHEMBL487005,SCALARADIAL,67731
CHEMBL452173,PARA-METHOXY CINNAMALDEHYDE,
CHEMBL452630,ANETHOLE,35616
CHEMBL486409,PHEBALOSIN,
CHEMBL494335,BRYOSTATIN 4,
CHEMBL499692,BRYOSTATIN 5,
CHEMBL486410,PRENYLHYDROQUINONE,
CHEMBL487603,ISOSAFROLE,6054
CHEMBL487605,CRINITOL,
CHEMBL519577,,67729
CHEMBL487404,DEOXOSCALARIN ACETATE,
CHEMBL487405,MALLOTOJAPONIN,
CHEMBL504060,MALLOTOPHENONE,6657
CHEMBL521361,MALLOTOCHROMENE,6656
CHEMBL454227,GERANYLACETOL,
CHEMBL486207,FARNESYLACETOL,67252
CHEMBL486208,BORNEOL,15393
CHEMBL447597,ALPHA-TERPINEOL,128
CHEMBL507795,TERPINEOL,78884
CHEMBL454326,MALLOTOLERIN,
CHEMBL454327,MALLOTOCHROMANOL,
CHEMBL455106,FICULINIC ACID A,
CHEMBL445759,(+)-DELTA-CADINENE,15385
CHEMBL445740,BETA-CARYOPHYLLENE,10357
CHEMBL449062,D-LIMONENE,15382
CHEMBL454697,TERPINOLENE,9457
CHEMBL442565,ALPHA-PINENE,36740
CHEMBL501351,BETA-PINENE,50025
CHEMBL506854,CARENE,35661
CHEMBL451724,ANCISTROBENOMINE A,
CHEMBL509688,6-O-DEMETHYLANCISTROBENOMINE A,
CHEMBL508756,DICHOMITOL,
CHEMBL454584,DICHOMITONE,
CHEMBL454582,,66654
CHEMBL454583,FICULINIC ACID B,
CHEMBL443861,DISPAROLONE,
CHEMBL510644,LEUCANTHANOLIDE,
CHEMBL455367,,70531
CHEMBL506889,(-)-CAMPHENE,89
CHEMBL504760,CAMPHOR,15396
CHEMBL455368,ANACARDIC ACID,
CHEMBL510535,,20
CHEMBL445177,GINGKOLIC ACID,5354
CHEMBL455101,,66532
CHEMBL508532,JUSTICIDIN A,6093
CHEMBL455369,NEOJUSTICIN A,
CHEMBL455623,NEOJUSTICIN B,
CHEMBL510026,,17637
CHEMBL507844,HILDEGARDIOL,
CHEMBL507611,FARREROL,67897
CHEMBL500791,BOUVARDIN,
CHEMBL509895,BRUCEANTIN,3188
CHEMBL455618,PULCHERRALPIN,
CHEMBL444942,KUMANON G,6146
CHEMBL506234,KUMANON H,6147
CHEMBL501527,KUMANON M,
CHEMBL464610,SANGGENON D,
CHEMBL505416,MULBERROFURAN J,
CHEMBL447615,MULBERROFURAN Q,
CHEMBL445265,MULBERROFURAN G,2544
CHEMBL455619,MULBERROSIDE A,
CHEMBL502209,HIPPOCAESCULIN,
CHEMBL451717,1-EICOSANOL,75627
CHEMBL449522,2-HEPTANOL,88815
CHEMBL510068,,37869
CHEMBL454517,2-NONANOL,78304
CHEMBL449586,,84284
CHEMBL451985,HALISULPHATE 8,
CHEMBL451986,HALISULPHATE 9,
CHEMBL452239,HALISULPHATE 10,
CHEMBL452240,TURBINATINE,
CHEMBL402213,REGEOL A,
CHEMBL452498,TRIPTOCALLINE A,
CHEMBL507495,CELAHIN C,
CHEMBL510333,ELEGALACTONE A,
CHEMBL453291,COCLAURINE,18417
CHEMBL453292,METHYL COCLAURINE,
CHEMBL449796,ISOVALLESIACHOTAMINE,
CHEMBL454065,,65678
CHEMBL454066,,65679
CHEMBL454580,GARCINONE E,
CHEMBL455365,,68168
CHEMBL507607,INTERCEDENSIDE A,
CHEMBL448940,INTERCEDENSIDE B,
CHEMBL503709,INTERCEDENSIDE C,
CHEMBL453027,,66712
CHEMBL453557,LATINONE,
CHEMBL451345,DALBERGIPHENOL,
CHEMBL454070,,65795
CHEMBL508495,,66706
CHEMBL500304,RUPRECHSTYRIL,
CHEMBL500027,SECALONIC ACID A,
CHEMBL454067,18alpha-GLYCYRRHETINIC ACID,
CHEMBL454321,6-OCTADECYNOIC ACID,38362
CHEMBL454322,6-NONADECYNOIC ACID,
CHEMBL454843,CANDIDIN,
CHEMBL454844,CANDIDONE,
CHEMBL509929,PRAECANSONE B,
CHEMBL499751,PONGAPINONE A,
CHEMBL455366,PONGAPINONE B,
CHEMBL451989,METHYL ASTERRATE,
CHEMBL452501,GARCINIANONE A,
CHEMBL452502,GARCINIANONE B,
CHEMBL499703,RENIERAMYCIN J,
CHEMBL453294,DENDROMONILISIDE A,
CHEMBL508228,DENDROMONILISIDE C,
CHEMBL446974,EUGENIN,67374
CHEMBL447335,STIGMASTEROL GLUCOSIDE,68383
CHEMBL510851,LEUPYRRIN A1,
CHEMBL509623,4-EPI-SCOPADULCIC ACID B,
CHEMBL508227,SCOPADULCIOL,
CHEMBL453808,DULCIDIOL,
CHEMBL445711,,15718
CHEMBL455102,NEOPHELLAMURETIN,
CHEMBL455622,SCOPADIOL,
CHEMBL452242,GLUTINOL,63462
CHEMBL454809,COIXOL,
CHEMBL503906,MYCALOSIDE A,
CHEMBL510911,MYCALOSIDE G,
CHEMBL506612,SUBTRIFLORALACTONE K,
CHEMBL501674,NEUTRAMYCIN E,
CHEMBL453555,ANCISTROTANZANINE A,65406
CHEMBL453296,ANCISTROTECTORILINE A,
CHEMBL509889,,65796
CHEMBL454324,SUBTRIFLORALACTONE L,
CHEMBL505716,"(+)-7ALPHA,8ALPHA-EPOXYBLUMENOL B",
CHEMBL507728,PHILADELPHICALACTONE A,
CHEMBL454068,,66031
CHEMBL510838,,65772
CHEMBL454069,AMURENSIN,
CHEMBL453290,TRIFOLIN,31742
CHEMBL451721,,34154
CHEMBL454033,,65771
CHEMBL451598,ETROGOL,70079
CHEMBL453556,ETROGOL ACETATE,
CHEMBL508992,TOXICAROL,9643
CHEMBL455104,VISMIAQUINONE,
CHEMBL452767,CASTICIN,69355
CHEMBL461065,LEPIDILINE A,
CHEMBL518343,LEPIDILINE B,
CHEMBL518045,SUMATROL,9358
CHEMBL502902,LAPPADILACTONE,
CHEMBL461700,ISOZALUZANIN C,81375
CHEMBL462318,ZALUZANIN C,10103
CHEMBL516803,POLYPORENIC ACID A,
CHEMBL461276,POLYPORENIC ACID B,
CHEMBL446602,ARBUSCULIN A,2805
CHEMBL512396,CARPUSIN,66680
CHEMBL462109,MAESOPSIN,
CHEMBL459399,COLARTIN,
CHEMBL518009,LAPPALONE,
CHEMBL456866,ILICIC ALCOHOL,
CHEMBL444647,AGOSTEROL E,
CHEMBL445053,AGOSTEROL E3,
CHEMBL502717,AGOSTEROL C2,
CHEMBL444231,AGOSTEROL C7,
