mirbase_id	mirbase_name	database	identifier	label
MI0003763	hsa-mir-767	HGNC	33136	MIR767
MI0003763	hsa-mir-767	ENTREZGENE	768215	MIR767
MI0003764	hsa-mir-1224	HGNC	33923	MIR1224
MI0003764	hsa-mir-1224	ENTREZGENE	100187716	MIR1224
MI0003772	hsa-mir-151b	ENTREZGENE	100616247	MIR151B
MI0003776	hsa-mir-320b-1	HGNC	35247	MIR320B1
MI0003776	hsa-mir-320b-1	ENTREZGENE	100313823	MIR320B1
MI0003778	hsa-mir-320c-1	HGNC	35248	MIR320C1
MI0003778	hsa-mir-320c-1	ENTREZGENE	100313882	MIR320C1
MI0003780	hsa-mir-1296	HGNC	35249	MIR1296
MI0003780	hsa-mir-1296	ENTREZGENE	100302150	MIR1296
MI0003782	hsa-mir-1468	HGNC	35250	MIR1468
MI0003782	hsa-mir-1468	ENTREZGENE	100302115	MIR1468
MI0003786	hsa-mir-1323	HGNC	35251	MIR1323
MI0003786	hsa-mir-1323	ENTREZGENE	100302255	MIR1323
MI0003814	hsa-mir-1271	HGNC	35252	MIR1271
MI0003814	hsa-mir-1271	ENTREZGENE	100302203	MIR1271
MI0003815	hsa-mir-1301	HGNC	35253	MIR1301
MI0003815	hsa-mir-1301	ENTREZGENE	100302246	MIR1301
MI0003820	hsa-mir-454	HGNC	33137	MIR454
MI0003820	hsa-mir-454	ENTREZGENE	768216	MIR454
MI0003821	hsa-mir-1185-2	HGNC	35254	MIR1185-2
MI0003821	hsa-mir-1185-2	ENTREZGENE	100302209	MIR1185-2
MI0003823	hsa-mir-449c	ENTREZGENE	100313923	MIR449C
MI0003832	hsa-mir-1283-1	HGNC	35255	MIR1283-1
MI0003832	hsa-mir-1283-1	ENTREZGENE	100302265	MIR1283-1
MI0003834	hsa-mir-769	HGNC	33138	MIR769
MI0003834	hsa-mir-769	ENTREZGENE	768217	MIR769
MI0003836	hsa-mir-766	HGNC	33139	MIR766
MI0003836	hsa-mir-766	ENTREZGENE	768218	MIR766
MI0003839	hsa-mir-320b-2	HGNC	35256	MIR320B2
MI0003839	hsa-mir-320b-2	ENTREZGENE	100313769	MIR320B2
MI0003840	hsa-mir-378d-2	ENTREZGENE	100616169	MIR378D2
MI0003844	hsa-mir-1185-1	HGNC	35257	MIR1185-1
MI0003844	hsa-mir-1185-1	ENTREZGENE	100302157	MIR1185-1
MI0003892	hsa-mir-762	ENTREZGENE	100313837	MIR762
MI0003906	hsa-mir-802	HGNC	33140	MIR802
MI0003906	hsa-mir-802	ENTREZGENE	768219	MIR802
MI0003933	hsa-mir-670	ENTREZGENE	100313777	MIR670
MI0003938	hsa-mir-1298	HGNC	35258	MIR1298
MI0003938	hsa-mir-1298	ENTREZGENE	100302153	MIR1298
MI0003939	hsa-mir-2113	HGNC	37058	MIR2113
MI0003939	hsa-mir-2113	ENTREZGENE	100302164	MIR2113
MI0003941	hsa-mir-761	ENTREZGENE	100313892	MIR761
MI0003944	hsa-mir-764	ENTREZGENE	100313838	MIR764
MI0004065	hsa-mir-759	ENTREZGENE	100313778	MIR759
MI0004118	mmu-mir-1224	MGI	3764925	Mir1224
MI0004118	mmu-mir-1224	ENTREZGENE	100316739	Mir1224
MI0004120	mmu-mir-1247	ENTREZGENE	100526515	Mir1247
MI0004122	mmu-mir-301b	MGI	3691602	Mir301b
MI0004122	mmu-mir-301b	ENTREZGENE	791069	Mir301b
MI0004123	mmu-mir-675	MGI	3629709	Mir675
MI0004123	mmu-mir-675	ENTREZGENE	735280	Mir675
MI0004124	mmu-mir-744	MGI	3691603	Mir744
MI0004124	mmu-mir-744	ENTREZGENE	791070	Mir744
MI0004125	mmu-mir-374b	MGI	3629958	Mir374
MI0004125	mmu-mir-374b	ENTREZGENE	751546	Mir374
MI0004126	mmu-mir-216b	MGI	3640613	Mir216b
MI0004126	mmu-mir-216b	ENTREZGENE	735308	Mir216b
MI0004127	mmu-mir-592	MGI	3629661	Mir592
MI0004127	mmu-mir-592	ENTREZGENE	735266	Mir592
MI0004129	mmu-mir-758	MGI	3691604	Mir758
MI0004129	mmu-mir-758	ENTREZGENE	791071	Mir758
MI0004130	mmu-mir-1264	ENTREZGENE	100526460	Mir1264
MI0004131	mmu-mir-551b	MGI	3691605	Mir551b
MI0004131	mmu-mir-551b	ENTREZGENE	791072	Mir551b
MI0004132	mmu-mir-1249	ENTREZGENE	100526461	Mir1249
MI0004133	mmu-mir-671	MGI	3629656	Mir671
MI0004133	mmu-mir-671	ENTREZGENE	735264	Mir671
MI0004134	mmu-mir-668	MGI	3629905	Mir668
MI0004134	mmu-mir-668	ENTREZGENE	751523	Mir668
MI0004155	mmu-mir-1843a	ENTREZGENE	100526530	Mir1843
MI0004171	mmu-mir-665	MGI	3629896	Mir665
MI0004171	mmu-mir-665	ENTREZGENE	751555	Mir665
MI0004196	mmu-mir-667	MGI	3629904	Mir667
MI0004196	mmu-mir-667	ENTREZGENE	751552	Mir667
MI0004203	mmu-mir-770	MGI	3691606	Mir770
MI0004203	mmu-mir-770	ENTREZGENE	791079	Mir770
MI0004215	mmu-mir-762	MGI	3691607	Mir762
MI0004215	mmu-mir-762	ENTREZGENE	791073	Mir762
MI0004220	mmu-mir-3475	MGI	4441442	Mir3475
MI0004220	mmu-mir-3475	ENTREZGENE	100499512	Mir3475
MI0004227	mmu-mir-344d-3	ENTREZGENE	100526543	Mir344d-3
MI0004249	mmu-mir-802	MGI	3691608	Mir802
MI0004249	mmu-mir-802	ENTREZGENE	791074	Mir802
MI0004258	mmu-mir-672	MGI	3629959	Mir672
MI0004258	mmu-mir-672	ENTREZGENE	751535	Mir672
MI0004295	mmu-mir-670	MGI	3629629	Mir670
MI0004295	mmu-mir-670	ENTREZGENE	735259	Mir670
MI0004300	mmu-mir-1298	ENTREZGENE	100526462	Mir1298
MI0004306	mmu-mir-761	MGI	3691609	Mir761
MI0004306	mmu-mir-761	ENTREZGENE	791075	Mir761
MI0004310	mmu-mir-764	MGI	3691610	Mir764
MI0004310	mmu-mir-764	ENTREZGENE	791081	Mir764
MI0004412	mmu-mir-3059	ENTREZGENE	100526516	Mir3059
MI0004418	mmu-mir-3058	ENTREZGENE	100526463	Mir3058
MI0004485	mmu-mir-3099	MGI	4441433	Mir3099
MI0004485	mmu-mir-3099	ENTREZGENE	100499513	Mir3099
MI0004486	mmu-mir-3106	ENTREZGENE	100526464	Mir3106
MI0004516	mmu-mir-763	MGI	3691611	Mir763
MI0004516	mmu-mir-763	ENTREZGENE	791076	Mir763
MI0004523	mmu-mir-669a-1	MGI	3629611	Mirn669a-1
MI0004523	mmu-mir-669a-1	ENTREZGENE	735256	Mir669a-1
MI0004524	mmu-mir-344d-1	ENTREZGENE	100526544	Mir344d-1
MI0004553	mmu-mir-666	MGI	3629901	Mir666
MI0004553	mmu-mir-666	ENTREZGENE	751521	Mir666
MI0004554	mmu-mir-759	MGI	3691612	Mir759
MI0004554	mmu-mir-759	ENTREZGENE	791080	Mir759
MI0004589	mmu-mir-496a	MGI	3629907	Mir496
MI0004589	mmu-mir-496a	ENTREZGENE	751524	Mir496
MI0004601	mmu-mir-673	MGI	3629894	Mir673
MI0004601	mmu-mir-673	ENTREZGENE	751547	Mir673
MI0004605	mmu-mir-760	MGI	3691613	Mir760
MI0004605	mmu-mir-760	ENTREZGENE	791077	Mir760
MI0004611	mmu-mir-674	MGI	3629631	Mir674
MI0004611	mmu-mir-674	ENTREZGENE	732489	Mir674
MI0004619	mmu-mir-344d-2	ENTREZGENE	100526531	Mir344d-2
MI0004633	mmu-mir-488	MGI	3629597	Mir488
MI0004633	mmu-mir-488	ENTREZGENE	735253	Mir488
MI0004634	mmu-mir-677	MGI	3629885	Mir677
MI0004634	mmu-mir-677	ENTREZGENE	751518	Mir677
MI0004635	mmu-mir-678	MGI	3629884	Mir678
MI0004635	mmu-mir-678	ENTREZGENE	751554	Mir678
MI0004636	mmu-mir-497a	MGI	3629886	Mir497
MI0004636	mmu-mir-497a	ENTREZGENE	751537	Mir497
MI0004637	mmu-mir-423	MGI	3629888	Mir423
MI0004637	mmu-mir-423	ENTREZGENE	751519	Mir423
MI0004638	mmu-mir-679	MGI	3629899	Mir679
MI0004638	mmu-mir-679	ENTREZGENE	751539	Mir679
MI0004639	mmu-mir-495	MGI	3629903	Mir495
MI0004639	mmu-mir-495	ENTREZGENE	751522	Mir495
MI0004640	mmu-mir-680-1	MGI	3629682	Mir680-1
MI0004640	mmu-mir-680-1	ENTREZGENE	735268	Mir680-1
MI0004641	mmu-mir-680-2	MGI	3629961	Mir680-2
MI0004641	mmu-mir-680-2	ENTREZGENE	751551	Mir680-2
MI0004642	mmu-mir-680-3	MGI	3629889	Mir680-3
MI0004642	mmu-mir-680-3	ENTREZGENE	751520	Mir680-3
MI0004643	mmu-mir-681	MGI	3629893	Mir681
MI0004643	mmu-mir-681	ENTREZGENE	751538	Mir681
MI0004644	mmu-mir-682	MGI	3629911	Mir682
MI0004644	mmu-mir-682	ENTREZGENE	751556	Mir682
MI0004645	mmu-mir-449c	MGI	3639505	Mir449c
MI0004645	mmu-mir-449c	ENTREZGENE	735309	Mir449c
MI0004646	mmu-mir-683-1	MGI	3629908	Mir683-1
MI0004646	mmu-mir-683-1	ENTREZGENE	751559	Mir683-1
MI0004647	mmu-mir-684-1	MGI	3629628	Mir684-1
MI0004647	mmu-mir-684-1	ENTREZGENE	735274	Mir684-1
MI0004648	mmu-mir-684-2	MGI	3629642	Mir684-2
MI0004648	mmu-mir-684-2	ENTREZGENE	735261	Mir684-2
MI0004650	mmu-mir-686	MGI	3629913	Mir686
MI0004650	mmu-mir-686	ENTREZGENE	751525	Mir686
MI0004651	mmu-mir-719	MGI	3629914	Mir719
MI0004651	mmu-mir-719	ENTREZGENE	751526	Mir719
MI0004652	mmu-mir-687	MGI	3629916	Mir687
MI0004652	mmu-mir-687	ENTREZGENE	751541	Mir687
MI0004653	mmu-mir-688	MGI	3629926	Mir688
MI0004653	mmu-mir-688	ENTREZGENE	751542	Mir688
MI0004658	mmu-mir-690	MGI	3629929	Mir690
MI0004658	mmu-mir-690	ENTREZGENE	751543	Mir690
MI0004659	mmu-mir-691	MGI	3639287	Mir691
MI0004659	mmu-mir-691	ENTREZGENE	751561	Mir691
MI0004660	mmu-mir-692-1	MGI	3629930	Mir692-1
MI0004660	mmu-mir-692-1	ENTREZGENE	751529	Mir692-1
MI0004661	mmu-mir-692-2	MGI	3629654	Mirn692-2
MI0004661	mmu-mir-692-2	ENTREZGENE	735288	Mir692-2a
MI0004662	mmu-mir-693	MGI	3629942	Mir693
MI0004662	mmu-mir-693	ENTREZGENE	751553	Mir693
MI0004664	mmu-mir-694	MGI	3629943	Mirn694
MI0004664	mmu-mir-694	ENTREZGENE	751558	Mir694
MI0004665	mmu-mir-146b	MGI	3629945	Mir146b
MI0004665	mmu-mir-146b	ENTREZGENE	751550	Mir146b
MI0004666	mmu-mir-669b	MGI	3629607	Mir669b
MI0004666	mmu-mir-669b	ENTREZGENE	735255	Mir669b
MI0004667	mmu-mir-669a-2	MGI	3629622	Mir669a-2
MI0004667	mmu-mir-669a-2	ENTREZGENE	735258	Mir669a-2
MI0004668	mmu-mir-669a-3	MGI	3629609	Mir669a-3
MI0004668	mmu-mir-669a-3	ENTREZGENE	735272	Mir669a-3
MI0004671	mmu-mir-467b	MGI	3629617	Mir467b
MI0004671	mmu-mir-467b	ENTREZGENE	735257	Mir467b
MI0004673	mmu-mir-669c	MGI	3629619	Mir669c
MI0004673	mmu-mir-669c	ENTREZGENE	735273	Mir669c
MI0004674	mmu-mir-297b	MGI	3629625	Mir297b
MI0004674	mmu-mir-297b	ENTREZGENE	735281	Mir297b
MI0004675	mmu-mir-695	MGI	3629632	Mir695
MI0004675	mmu-mir-695	ENTREZGENE	735287	Mir695
MI0004676	mmu-mir-499	MGI	3629633	Mir499
MI0004676	mmu-mir-499	ENTREZGENE	735275	Mir499
MI0004677	mmu-mir-696	MGI	3718557	Mir696
MI0004677	mmu-mir-696	ENTREZGENE	100124454	Mir696
MI0004679	mmu-mir-455	MGI	3629649	Mir455
MI0004679	mmu-mir-455	ENTREZGENE	735262	Mir455
MI0004680	mmu-mir-491	MGI	3629651	Mir491
MI0004680	mmu-mir-491	ENTREZGENE	735282	Mir491
MI0004681	mmu-mir-697	MGI	3629652	Mir697
MI0004681	mmu-mir-697	ENTREZGENE	735277	Mir697
MI0004682	mmu-mir-698	MGI	3629653	Mir698
MI0004682	mmu-mir-698	ENTREZGENE	735263	Mir698
MI0004684	mmu-mir-700	MGI	3629655	Mir700
MI0004684	mmu-mir-700	ENTREZGENE	735285	Mir700
MI0004685	mmu-mir-701	MGI	3629658	Mir701
MI0004685	mmu-mir-701	ENTREZGENE	735278	Mir701
MI0004686	mmu-mir-702	MGI	3629659	Mir702
MI0004686	mmu-mir-702	ENTREZGENE	735283	Mir702
MI0004687	mmu-mir-703	MGI	3629657	Mir703
MI0004687	mmu-mir-703	ENTREZGENE	735265	Mir703
MI0004688	mmu-mir-704	MGI	3629672	Mir704
MI0004688	mmu-mir-704	ENTREZGENE	735289	Mir704
MI0004689	mmu-mir-705	MGI	3629673	Mir705
MI0004689	mmu-mir-705	ENTREZGENE	735267	Mir705
MI0004690	mmu-mir-706	MGI	3629678	Mir706
MI0004690	mmu-mir-706	ENTREZGENE	735290	Mir706
MI0004691	mmu-mir-707	MGI	3629685	Mir707
MI0004691	mmu-mir-707	ENTREZGENE	735269	Mir707
MI0004692	mmu-mir-708	MGI	3629686	Mir708
MI0004692	mmu-mir-708	ENTREZGENE	735284	Mir708
MI0004693	mmu-mir-709	MGI	3629717	Mir709
MI0004693	mmu-mir-709	ENTREZGENE	735271	Mir709
MI0004694	mmu-mir-710	MGI	3629713	Mir710
MI0004694	mmu-mir-710	ENTREZGENE	735270	Mir710
MI0004695	mmu-mir-711	MGI	3629883	Mir711
MI0004695	mmu-mir-711	ENTREZGENE	751536	Mir711
MI0004696	mmu-mir-712	MGI	3718558	Mir712
MI0004696	mmu-mir-712	ENTREZGENE	100124490	Mir712
MI0004698	mmu-mir-713	MGI	3629909	Mir713
MI0004698	mmu-mir-713	ENTREZGENE	751548	Mir713
MI0004699	mmu-mir-714	MGI	3718559	Mir714
MI0004699	mmu-mir-714	ENTREZGENE	100124455	Mir714
MI0004702	mmu-mir-500	MGI	3624341	Mir500
MI0004702	mmu-mir-500	ENTREZGENE	723974	Mir500
MI0004703	mmu-mir-501	MGI	3629949	Mir501
MI0004703	mmu-mir-501	ENTREZGENE	751560	Mir501
MI0004704	mmu-mir-717	MGI	3629951	Mir717
MI0004704	mmu-mir-717	ENTREZGENE	751531	Mir717
MI0004705	mmu-mir-450b	MGI	3629953	Mir450b
MI0004705	mmu-mir-450b	ENTREZGENE	751532	Mir450b
MI0004706	mmu-mir-505	MGI	3629955	Mir505
MI0004706	mmu-mir-505	ENTREZGENE	751545	Mir505
MI0004707	mmu-mir-718	MGI	3629956	Mir718
MI0004707	mmu-mir-718	ENTREZGENE	751533	Mir718
MI0004708	mmu-mir-721	MGI	3624349	Mir721
MI0004708	mmu-mir-721	ENTREZGENE	723975	Mir721
MI0004731	bta-mir-26a-2	ENTREZGENE	790971	MIR26A-2
MI0004732	bta-mir-18b	ENTREZGENE	790972	MIR18B
MI0004733	bta-mir-29a	ENTREZGENE	790973	MIR29A
MI0004734	bta-let-7f-2	ENTREZGENE	790974	MIRLET7F-2
MI0004735	bta-mir-101-2	ENTREZGENE	790975	MIR101
MI0004736	bta-mir-103-1	ENTREZGENE	790976	MIR103-1
MI0004737	bta-mir-148a	ENTREZGENE	790977	MIR148A
MI0004738	bta-mir-151	ENTREZGENE	790978	MIR151
MI0004739	bta-mir-16b	ENTREZGENE	790979	MIR16B
MI0004740	bta-mir-18a	ENTREZGENE	790980	MIR18A
MI0004741	bta-mir-20a	ENTREZGENE	790981	MIR20A
MI0004742	bta-mir-21	ENTREZGENE	790982	MIR21
MI0004743	bta-mir-221	ENTREZGENE	790983	MIR221
MI0004744	bta-mir-222	ENTREZGENE	790984	MIR222
MI0004745	bta-mir-26b	ENTREZGENE	790985	MIR26B
MI0004746	bta-mir-27a	ENTREZGENE	790986	MIR27A
MI0004747	bta-mir-30d	ENTREZGENE	790987	MIR30D
MI0004748	bta-mir-320a-2	ENTREZGENE	790988	MIR320
MI0004749	bta-mir-484	ENTREZGENE	790989	MIR484
MI0004750	bta-mir-499	ENTREZGENE	790990	MIR499
MI0004751	bta-mir-99a	ENTREZGENE	790991	MIR99A
MI0004752	bta-mir-125a	ENTREZGENE	790992	MIR125A
MI0004753	bta-mir-125b-1	ENTREZGENE	790993	MIR125B-1
MI0004754	bta-mir-126	ENTREZGENE	790994	MIR126
MI0004755	bta-mir-128-1	ENTREZGENE	790995	MIR128-1
MI0004756	bta-mir-145	ENTREZGENE	790996	MIR145
MI0004757	bta-mir-181a-2	ENTREZGENE	790997	MIR181A-2
MI0004758	bta-mir-199a-1	ENTREZGENE	790998	MIR199A-1
MI0004759	bta-mir-205	ENTREZGENE	790999	MIR205
MI0004760	bta-mir-27b	ENTREZGENE	791000	MIR27B
MI0004761	bta-mir-30b	ENTREZGENE	791001	MIR30B
MI0004762	bta-mir-31	ENTREZGENE	791002	MIR31
MI0004763	bta-mir-34b	ENTREZGENE	791003	MIR34B
MI0004764	dre-mir-190b	ENTREZGENE	100628782	mir190b
MI0004765	dre-mir-722	ENTREZGENE	100628783	mir722
MI0004766	dre-mir-499	ENTREZGENE	100628940	mir499
MI0004767	dre-mir-723	ENTREZGENE	100628784	mir723
MI0004768	dre-mir-724	ENTREZGENE	100628785	mir724
MI0004769	dre-mir-725	ENTREZGENE	100628844	mir725
MI0004770	dre-mir-726	ENTREZGENE	100628786	mir726
MI0004771	dre-mir-727	ENTREZGENE	100628941	mir727
MI0004772	dre-mir-728	ENTREZGENE	100628969	mir728
MI0004773	dre-mir-729	ENTREZGENE	100628787	mir729
MI0004774	dre-mir-34c	ENTREZGENE	100628788	mir34c
MI0004775	dre-mir-730	ENTREZGENE	100628845	mir730
MI0004776	dre-mir-731	ENTREZGENE	100628789	mir731
MI0004777	dre-mir-732	ENTREZGENE	100628942	mir732
MI0004778	dre-mir-733	ENTREZGENE	100033745	mir733
MI0004779	dre-mir-15c	ENTREZGENE	100628791	mir15c
MI0004780	dre-mir-734	ENTREZGENE	100628792	mir734
MI0004781	dre-mir-735	ENTREZGENE	100628961	mir735
MI0004782	dre-mir-736	ENTREZGENE	100628880	mir736
MI0004783	dre-mir-737	ENTREZGENE	100033750	mir737
MI0004784	dre-mir-738	ENTREZGENE	100628793	mir738
MI0004786	dre-mir-740	ENTREZGENE	100628794	mir740
MI0004965	mmu-mir-652	MGI	3624350	Mir652
MI0004965	mmu-mir-652	ENTREZGENE	723976	Mir652
MI0004994	gga-mir-21	ENTREZGENE	777914	MIR21
MI0004995	gga-mir-451	ENTREZGENE	777915	MIR451
MI0004996	gga-mir-144	ENTREZGENE	777916	MIR144
MI0004997	gga-mir-456	ENTREZGENE	777917	MIR456
MI0004998	gga-mir-460a	ENTREZGENE	777918	MIR460A
MI0004999	gga-mir-757	ENTREZGENE	777919	MIR757-1
MI0005002	mmu-mir-490	MGI	3629662	Mir490
MI0005002	mmu-mir-490	ENTREZGENE	735279	Mir490
MI0005003	mmu-mir-676	MGI	3629957	Mir676
MI0005003	mmu-mir-676	ENTREZGENE	751534	Mir676
MI0005004	mmu-mir-615	MGI	3629927	Mir615
MI0005004	mmu-mir-615	ENTREZGENE	751557	Mir615
MI0005005	bta-mir-106a	ENTREZGENE	791004	MIR106
MI0005006	bta-mir-107	ENTREZGENE	791005	MIR107
MI0005007	bta-mir-10a	ENTREZGENE	791006	MIR10A
MI0005008	bta-mir-127	ENTREZGENE	791007	MIR127
MI0005009	bta-mir-139	ENTREZGENE	791008	MIR139
MI0005010	bta-mir-140	ENTREZGENE	791009	MIR140
MI0005011	bta-mir-142	ENTREZGENE	791010	MIR142
MI0005012	bta-mir-15b	ENTREZGENE	791011	MIR15B
MI0005013	bta-mir-181b-2	ENTREZGENE	791012	MIR181B-2
MI0005014	bta-mir-193a	ENTREZGENE	791013	MIR193A
MI0005015	bta-mir-20b	ENTREZGENE	791014	MIR20B
MI0005016	bta-mir-215	ENTREZGENE	791015	MIR215
MI0005017	bta-mir-218-2	ENTREZGENE	791016	MIR218-2
MI0005018	bta-mir-30e	ENTREZGENE	791017	MIR30E
MI0005019	bta-mir-345	ENTREZGENE	791018	MIR345
MI0005020	bta-mir-369	ENTREZGENE	791019	MIR369
MI0005021	bta-mir-380	ENTREZGENE	791020	MIR380
MI0005022	bta-mir-487a	ENTREZGENE	791021	MIR487A
MI0005023	bta-mir-545	ENTREZGENE	791022	MIR545
MI0005024	bta-mir-92a-2	ENTREZGENE	791023	MIR92
MI0005025	bta-mir-98	ENTREZGENE	791024	MIR98
MI0005026	bta-let-7d	ENTREZGENE	791025	MIRLET7D
MI0005027	bta-mir-124a-1	ENTREZGENE	791026	MIR124A-1
MI0005028	bta-mir-132	ENTREZGENE	791027	MIR132
MI0005029	bta-mir-138-2	ENTREZGENE	791028	MIR138-2
MI0005030	bta-mir-148b	ENTREZGENE	791029	MIR148B
MI0005031	bta-mir-17	ENTREZGENE	791030	MIR17
MI0005032	bta-mir-181c	ENTREZGENE	791031	MIR181C
MI0005033	bta-mir-186	ENTREZGENE	791032	MIR186
MI0005034	bta-mir-191	ENTREZGENE	791033	MIR191
MI0005035	bta-mir-192	ENTREZGENE	791034	MIR192
MI0005036	bta-mir-199b	ENTREZGENE	791035	MIR199B
MI0005037	bta-mir-200a	ENTREZGENE	791036	MIR200A
MI0005038	bta-mir-200c	ENTREZGENE	791037	MIR200C
MI0005039	bta-mir-210	ENTREZGENE	791038	MIR210
MI0005040	bta-mir-214	ENTREZGENE	791039	MIR214
MI0005041	bta-mir-22	ENTREZGENE	791040	MIR22
MI0005042	bta-mir-23a	ENTREZGENE	791041	MIR23A
MI0005043	bta-mir-29b-2	ENTREZGENE	791042	MIR29B-2
MI0005044	bta-mir-29c	ENTREZGENE	791043	MIR29C
MI0005045	bta-mir-361	ENTREZGENE	791044	MIR361
MI0005046	bta-mir-423	ENTREZGENE	791045	MIR423
MI0005047	bta-mir-425	ENTREZGENE	791046	MIR425
MI0005048	bta-mir-450a-2	ENTREZGENE	791047	MIR450
MI0005049	bta-mir-455	ENTREZGENE	791048	MIR455
MI0005050	bta-mir-93	ENTREZGENE	791049	MIR93
MI0005051	bta-let-7g	ENTREZGENE	791050	MIRLET7G
MI0005052	bta-mir-10b	ENTREZGENE	791051	MIR10B
MI0005053	bta-mir-24-2	ENTREZGENE	791052	MIR24-2
MI0005054	bta-mir-30a	ENTREZGENE	791053	MIR30A
MI0005055	bta-mir-200b	ENTREZGENE	791054	MIR200B
MI0005056	bta-mir-7-3	ENTREZGENE	791055	MIR7
MI0005057	bta-let-7a-1	ENTREZGENE	791056	MIRLET7A-1
MI0005058	bta-mir-150	ENTREZGENE	791057	MIR150
MI0005059	bta-mir-342	ENTREZGENE	791058	MIR342
MI0005060	bta-mir-487b	ENTREZGENE	791059	MIR487B
MI0005061	bta-mir-532	ENTREZGENE	791060	MIR532
MI0005062	bta-let-7f-1	ENTREZGENE	791061	MIRLET7F-1
MI0005063	bta-mir-122	ENTREZGENE	791062	MIR122
MI0005064	bta-mir-30c	ENTREZGENE	791063	MIR30C
MI0005065	bta-let-7i	ENTREZGENE	791064	MIRLET7I
MI0005066	bta-mir-23b	ENTREZGENE	791065	MIR23B
MI0005067	bta-mir-25	ENTREZGENE	791066	MIR25
MI0005068	bta-mir-34c	ENTREZGENE	791067	MIR34C
MI0005069	bta-mir-363	ENTREZGENE	791068	MIR363
MI0005116	hsa-mir-765	HGNC	33141	MIR765
MI0005116	hsa-mir-765	ENTREZGENE	768220	MIR765
MI0005118	hsa-mir-770	HGNC	33143	MIR770
MI0005118	hsa-mir-770	ENTREZGENE	768222	MIR770
MI0005203	mmu-mir-804	MGI	3709842	Mir804
MI0005203	mmu-mir-804	ENTREZGENE	100049547	Mir804
MI0005205	mmu-mir-741	MGI	3709839	Mir741
MI0005205	mmu-mir-741	ENTREZGENE	100049545	Mir741
MI0005206	mmu-mir-742	MGI	3709840	Mir742
MI0005206	mmu-mir-742	ENTREZGENE	100049548	Mir742
MI0005207	mmu-mir-743a	MGI	3709841	Mirn743
MI0005207	mmu-mir-743a	ENTREZGENE	100049546	Mir743
MI0005269	mdo-mir-1-1	ENTREZGENE	100034254	MIR1
MI0005270	mdo-mir-7	ENTREZGENE	100034255	MIR7
MI0005271	mdo-mir-9a-2	ENTREZGENE	100034312	MIR9-2
MI0005272	mdo-mir-9a-1	ENTREZGENE	100034313	MIR9-1
MI0005273	mdo-mir-10a	ENTREZGENE	100034314	MIR10A
MI0005274	mdo-mir-10b	ENTREZGENE	100034315	MIR10B
MI0005275	mdo-mir-21	ENTREZGENE	100034316	MIR21
MI0005276	mdo-mir-22	ENTREZGENE	100034317	MIR22
MI0005277	mdo-mir-30a	ENTREZGENE	100034318	MIR30A
MI0005278	mdo-mir-31	ENTREZGENE	100034319	MIR31
MI0005279	mdo-mir-32	ENTREZGENE	100034320	MIR32
MI0005280	mdo-mir-34a	ENTREZGENE	100034321	MIR34A
MI0005281	mdo-mir-100	ENTREZGENE	100034322	MIR100
MI0005282	mdo-mir-101-2	ENTREZGENE	100034323	MIR101-2
MI0005283	mdo-mir-101-1	ENTREZGENE	100034324	MIR101-1
MI0005284	mdo-mir-103-1	ENTREZGENE	100034325	MIR103-1
MI0005285	mdo-mir-103-2	ENTREZGENE	100034326	MIR103-2
MI0005286	mdo-mir-107	ENTREZGENE	100034327	MIR107
MI0005287	mdo-mir-122	ENTREZGENE	100034328	MIR122
MI0005288	mdo-mir-124a-1	ENTREZGENE	100034329	MIR124A-1
MI0005289	mdo-mir-124a-2	ENTREZGENE	100034330	MIR124A-2
MI0005290	mdo-mir-124a-3	ENTREZGENE	100034331	MIR124A-3
MI0005291	mdo-mir-125b-1	ENTREZGENE	100034332	MIR125B-1
MI0005292	mdo-mir-125b-2	ENTREZGENE	100034333	MIR125B-2
MI0005293	mdo-mir-128a	ENTREZGENE	100034334	MIR128
MI0005294	mdo-mir-129	ENTREZGENE	100034335	MIR129
MI0005295	mdo-mir-130a	ENTREZGENE	100034336	MIR130A
MI0005296	mdo-mir-133a-1	ENTREZGENE	100034337	MIR133A
MI0005297	mdo-mir-135a	ENTREZGENE	100034338	MIR135A
MI0005298	mdo-mir-135b	ENTREZGENE	100034339	MIR135B
MI0005299	mdo-mir-137a	ENTREZGENE	100034340	MIR137
MI0005300	mdo-mir-138	ENTREZGENE	100034341	MIR138
MI0005301	mdo-mir-142	ENTREZGENE	100034342	MIR142
MI0005302	mdo-mir-143	ENTREZGENE	100034343	MIR143
MI0005303	mdo-mir-144	ENTREZGENE	100034344	MIR144
MI0005304	mdo-mir-451	ENTREZGENE	100034345	MIR451
MI0005305	mdo-mir-145	ENTREZGENE	100034346	MIR145
MI0005306	mdo-mir-152	ENTREZGENE	100034347	MIR152
MI0005307	mdo-mir-182	ENTREZGENE	100034348	MIR182
MI0005308	mdo-mir-184	ENTREZGENE	100034349	MIR184
MI0005309	mdo-mir-187	ENTREZGENE	100034350	MIR187
MI0005310	mdo-mir-181a-3	ENTREZGENE	100034351	MIR181C
MI0005311	mdo-mir-186	ENTREZGENE	100034352	MIR186
MI0005312	mdo-mir-193a	ENTREZGENE	100034353	MIR193
MI0005313	mdo-mir-196b	ENTREZGENE	100034354	MIR196B
MI0005314	mdo-mir-199b-1	ENTREZGENE	100034355	MIR199B
MI0005315	mdo-mir-203	ENTREZGENE	100034356	MIR203
