hp_id	name
HP:0003542	Increased serum pyruvate
HP:0003546	Exercise intolerance
HP:0003547	Shoulder girdle muscle weakness
HP:0003548	Subsarcolemmal accumulations of abnormally shaped mitochondria
HP:0003549	Abnormality of connective tissue
HP:0003550	Predominantly lower limb lymphedema
HP:0003551	Difficulty climbing stairs
HP:0003552	Muscle stiffness
HP:0003554	Type 2 muscle fiber atrophy
HP:0003555	Muscle fiber splitting
HP:0003557	Increased variability in muscle fiber diameter
HP:0003558	Viral infection-induced rhabdomyolysis
HP:0003559	Muscle hyperirritability
HP:0003560	Muscular dystrophy
HP:0003561	Birth length less than 3rd percentile
HP:0003562	Abnormal metaphyseal vascular invasion
HP:0003563	Decreased LDL cholesterol concentration
HP:0003564	Folate-dependent fragile site at Xq28
HP:0003565	Elevated erythrocyte sedimentation rate
HP:0003566	Increased serum prostaglandin E2
HP:0003568	Decreased glucosephosphate isomerase activity
HP:0003570	Molybdenum cofactor deficiency
HP:0003571	Propionicacidemia
HP:0003572	Low plasma citrulline
HP:0003573	Increased total bilirubin
HP:0003574	Positive regitine blocking test
HP:0003575	Increased intracellular sodium
HP:0003577	Congenital onset
HP:0003581	Adult onset
HP:0003584	Late onset
HP:0003587	Insidious onset
HP:0003593	Infantile onset
HP:0003596	Middle age onset
HP:0003606	Absent urinary urothione
HP:0003607	4-Hydroxyphenylacetic aciduria
HP:0003609	Foam cells with lamellar inclusion bodies
HP:0003610	Fibroblast metachromasia
HP:0003612	Positive ferric chloride test
HP:0003613	Antiphospholipid antibody positivity
HP:0003614	Trimethylaminuria
HP:0003616	Premature separation of centromeric heterochromatin
HP:0003621	Juvenile onset
HP:0003623	Neonatal onset
HP:0003634	Amyoplasia
HP:0003635	Loss of subcutaneous adipose tissue in limbs
HP:0003637	Reduced 4-Hydroxyphenylpyruvate dioxygenase activity
HP:0003639	Elevated urinary epinephrine
HP:0003640	Foam cells in visceral organs and CNS
HP:0003641	Hemoglobinuria
HP:0003642	Type I transferrin isoform profile
HP:0003643	Sulfite oxidase deficiency
HP:0003645	Prolonged partial thromboplastin time
HP:0003646	Bicarbonaturia
HP:0003647	Electron transfer flavoprotein-ubiquinone oxidoreductase defect
HP:0003648	Lacticaciduria
HP:0003649	Abnormality of glycoside metabolism
HP:0003651	Foam cells
HP:0003652	Recurrent myoglobinuria
HP:0003653	Cellular metachromasia
HP:0003654	Reduced dihydropyrimidine dehydrogenase activity
HP:0003655	Reduced activity of N-acetylglucosaminyltransferase II
HP:0003656	Decreased beta-glucocerebrosidase activity
HP:0003657	Granular osmiophilic deposits (GROD) in cells
HP:0003658	Hypomethioninemia
HP:0003665	Amyotrophy of the musculature of the pelvis
HP:0003674	Onset
HP:0003676	Progressive
HP:0003677	Slow progression
HP:0003678	Rapidly progressive
HP:0003679	Pace of progression
HP:0003680	Nonprogressive
HP:0003682	Variable progression rate
HP:0003683	Large beaked nose
HP:0003687	Centrally nucleated skeletal muscle fibers
HP:0003688	Cytochrome C oxidase-negative muscle fibers
HP:0003689	Multiple mitochondrial DNA deletions
HP:0003690	Limb muscle weakness
HP:0003691	Scapular winging
HP:0003693	Distal amyotrophy
HP:0003694	Late-onset proximal muscle weakness
HP:0003696	Absent epiphysis of the distal phalanx of the 5th finger
HP:0003697	Scapuloperoneal amyotrophy
HP:0003698	Difficulty standing
HP:0003700	Generalized amyotrophy
HP:0003701	Proximal muscle weakness
HP:0003704	Scapuloperoneal weakness
HP:0003707	Calf muscle pseudohypertrophy
HP:0003710	Exercise-induced muscle cramps
HP:0003712	Skeletal muscle hypertrophy
HP:0003713	Muscle fiber necrosis
HP:0003715	Myofibrillar myopathy
HP:0003716	Generalized muscular appearance from birth
HP:0003717	Minimal subcutaneous fat
HP:0003719	Muscle mounding
HP:0003720	Generalized muscle hypertrophy
HP:0003722	Neck flexor weakness
HP:0003724	Shoulder girdle muscle atrophy
HP:0003725	Firm muscles
HP:0003729	Enteroviral dermatomyositis syndrome
HP:0003730	EMG: myotonic runs
HP:0003731	Quadriceps muscle weakness
HP:0003733	Thigh hypertrophy
HP:0003736	Autophagic vacuoles
HP:0003737	Mitochondrial myopathy
HP:0003738	Exercise-induced myalgia
HP:0003739	Myoclonic spasms
HP:0003740	Myotonia with warm-up phenomenon
HP:0003741	Congenital muscular dystrophy
HP:0003743	Genetic anticipation
HP:0003744	Genetic anticipation with paternal anticipation bias
HP:0003745	Sporadic
HP:0003749	Pelvic girdle muscle weakness
HP:0003750	Increased muscle fatiguability
HP:0003752	Episodic flaccid weakness
HP:0003755	Type 1 fibers relatively smaller than type 2 fibers
HP:0003756	Skeletal myopathy
HP:0003758	Reduced subcutaneous adipose tissue
HP:0003759	Hypoplasia of lymphatic vessels
HP:0003760	Percussion-induced rapid rolling muscle contractions
HP:0003761	Calcinosis
HP:0003762	Uterus didelphys
HP:0003763	Bruxism
HP:0003764	Nevus
HP:0003765	Psoriasiform dermatitis
HP:0003768	Periodic paralysis
HP:0003771	Pulp stones
HP:0003774	Stage 5 chronic kidney disease
HP:0003777	Pili torti
HP:0003778	Short mandibular rami
HP:0003779	Antegonial notching of mandible
HP:0003781	Excessive salivation
HP:0003782	Eunuchoid habitus
HP:0003783	Externally rotated/abducted legs
HP:0003784	Type 1 collagen overmodification
HP:0003785	Decreased CSF homovanillic acid
HP:0003787	Type 1 and type 2 muscle fiber minicore regions
HP:0003789	Minicore myopathy
HP:0003791	Deposits immunoreactive to beta-amyloid protein
HP:0003795	Short middle phalanx of toe
HP:0003796	Irregular iliac crest
HP:0003797	Limb-girdle muscle atrophy
HP:0003798	Nemaline bodies
HP:0003799	Marked delay in bone age
HP:0003800	Muscle abnormality related to mitochondrial dysfunction
HP:0003803	Type 1 muscle fiber predominance
HP:0003805	Rimmed vacuoles
HP:0003808	Abnormal muscle tone
HP:0003809	Reduced intrathoracic adipose tissue
HP:0003810	Late-onset distal muscle weakness
HP:0003811	Neonatal death
HP:0003812	Phenotypic variability
HP:0003819	Death in childhood
HP:0003826	Stillbirth
HP:0003828	Variable expressivity
HP:0003829	Incomplete penetrance
HP:0003831	Age-dependent penetrance
HP:0003832	Abnormality of the tibial plateaux
HP:0003833	Laterally deficient tibial plateaux
HP:0003834	Shoulder dislocation
HP:0003835	Shoulder subluxation
HP:0003836	Stippled calcification of the shoulder
HP:0003837	Soft-tissue ossification around the shoulders
HP:0003839	Abnormality of upper limb epiphysis morphology
HP:0003840	Delayed upper limb epiphyseal ossification
HP:0003841	Fragmented epiphyses of the upper limbs
HP:0003842	Irregular epiphyses of the upper limbs
HP:0003843	Round epiphyses of the upper limbs
HP:0003844	Small epiphyses of the upper limbs
HP:0003846	Wide epiphyseal plates of the upper limbs
HP:0003848	Cupped metaphyses of the upper limbs
HP:0003849	Flared upper limb metaphysis
HP:0003850	Upper-limb metaphyseal irregularity
HP:0003851	Lytic defects in metaphyses of the upper limbs
HP:0003852	Normal density transverse bands in metaphyses of the upper limbs
HP:0003853	Sclerosis with transverse striations in metaphyses of the upper limbs
HP:0003854	Sclerosis of metaphyses of the upper limbs
HP:0003855	Spurred metaphyses of the upper limbs
HP:0003856	Upper limb metaphyseal widening
HP:0003858	Cortical diaphyseal irregularity of the upper limbs
HP:0003859	Cortical diaphyseal thickening of the upper limbs
HP:0003860	Diaphyseal sclerosis of the upper limbs
HP:0003861	Broad diaphyses of the upper limbs
HP:0003862	Absent humerus
HP:0003863	Angulated humerus
HP:0003864	Bifid humerus
HP:0003865	Bowed humerus
HP:0003866	Coarse humeral trabeculae
HP:0003867	Humeral cortical irregularity
HP:0003868	Humeral cortical thickening
HP:0003869	Humeral cortical thinning
HP:0003870	Crumpled humerus
HP:0003871	Deformed humerus
HP:0003872	Humeral exostoses
HP:0003874	Humerus varus
HP:0003875	Humeral lytic defects
HP:0003876	Osteoporotic humerus
HP:0003877	Oval transradiancy of humerus
HP:0003878	Periosteal new bone of humerus
HP:0003879	Humeral pseudarthrosis
HP:0003880	Sclerotic foci of the humerus
HP:0003881	Humeral sclerosis
HP:0003882	Slender humerus
HP:0003883	Tapered humerus
HP:0003884	Triangular humerus
HP:0003885	Undermodeled humerus
HP:0003886	Wide humerus
HP:0003887	Abnormality of the humeral heads
HP:0003888	Flattened humeral heads
HP:0003889	Abnormality of the deltoid tuberosities
HP:0003890	Prominent deltoid tuberosities
HP:0003891	Abnormality of the humeral epiphysis
HP:0003892	Absent humeral epiphyseal ossification
HP:0003893	Advanced ossification of the humeral epiphysis
HP:0003894	Delayed humeral epiphyseal ossification
HP:0003895	Flattened humeral epiphyses
HP:0003896	Irregular humeral epiphyses
HP:0003897	Irregular ossification of the humeral epiphyses
HP:0003898	Large humeral epiphyses
HP:0003899	Round humeral epiphyses
HP:0003900	Small humeral epiphyses
HP:0003901	Stippled calcification of the humeral epiphyses
HP:0003902	Epiphyseal stippling of the humerus
HP:0003903	Broad humeral epiphyses
HP:0003904	Wide epiphyses of the upper limbs
HP:0003905	Abnormality of the humeral epiphyseal plate
HP:0003906	Broad humeral epiphyseal plate
HP:0003907	Abnormality of the humeral metaphyses
HP:0003908	Corner fracture of metaphysis
HP:0003909	Cortical subperiosteal resorption of humeral metaphyses
HP:0003910	Enlarged humeral metaphyses
HP:0003911	Flared humeral metaphysis
HP:0003912	Frayed humeral metaphyses
HP:0003913	Humeral metaphyseal irregularity
HP:0003914	Irregular ossification of humeral metaphyses
HP:0003915	Lytic defects of the humeral metaphysis
HP:0003916	Normal-density transverse humeral bands
HP:0003917	Pointed humeral metaphysis
HP:0003918	Sclerotic humeral metaphysis
HP:0003919	Sclerotic humeral metaphysis with longitudinal striations
HP:0003920	Sloping humeral metaphysis
HP:0003921	Laterally sloping humeral metaphysis
HP:0003922	Spurred humeral metaphysis
HP:0003923	Square humeral metaphysis
HP:0003924	Stippled calcification of humeral metaphysis
HP:0003926	Abnormality of the humeral diaphysis
HP:0003927	Cortical irregularity of humeral diaphysis
HP:0003928	Cortical thickening of humeral diaphysis
HP:0003929	Ground glass opacity of humeral diaphysis
HP:0003930	Lytic defects of humeral diaphysis
HP:0003931	Periosteal new bone of humeral diaphysis
HP:0003932	Sclerotic foci of humeral diaphysis
HP:0003933	Sclerosis of humeral diaphysis
HP:0003934	Slender humeral diaphysis
HP:0003935	Wide humeral diaphysis
HP:0003938	Synostosis involving the elbow
HP:0003939	Humeroulnar synostosis
HP:0003940	Osteoarthritis of the elbow
HP:0003941	Stippled calcification of the elbow
HP:0003942	Synovial chondromatosis of the elbow
HP:0003943	Abnormality of the joint spaces of the elbow
HP:0003944	Narrow joint spaces of the elbow
HP:0003945	Irregular articular surfaces of the elbow joints
HP:0003946	Abnormality of the epiphyses of the elbow
HP:0003947	Delayed elbow epiphyseal ossification
HP:0003948	Irregular epiphyses of the elbow
HP:0003949	Abnormality of the elbow metaphyses
HP:0003950	Flared elbow metaphyses
HP:0003951	Distal humeral metaphyseal irregularity
HP:0003952	Sclerotic foci of metaphyses of the elbow
HP:0003953	Absent forearm bone
HP:0003954	Angulated forearm bones
HP:0003955	Bone-in-a-bone appearance of forearm
HP:0003956	Bowed forearm bones
HP:0003957	Cortical thickening of the forearm bones
HP:0003958	Cross-fusion of the forearm bones
HP:0003959	Deformed forearm bones
HP:0003960	Exostoses of the forearm bones
HP:0003961	Fractured forearm bones
HP:0003963	Lytic defects of the forearm bones
HP:0003964	Osteoporotic forearm bones
HP:0003965	Pseudarthrosis of the forearm bones
HP:0003966	Sclerotic foci in forearm bones
HP:0003967	Sclerotic forearm bones
HP:0003969	Slender forearm bones
HP:0003970	Undermodelled forearm bones
HP:0003971	Broad forearm bones
HP:0003973	Wide radioulnar joints
HP:0003974	Absent radius
HP:0003976	Constricted radius
HP:0003977	Deformed radius
HP:0003978	Fractured radius
HP:0003979	Lytic defects of the radius
HP:0003980	Pseudarthrosis of the radius
HP:0003981	Broad radius
HP:0003982	Aplasia of the ulna
HP:0003984	Posteriorly dislocated ulna
HP:0003985	Exostoses of the ulna
HP:0003986	Exostoses of the radius
HP:0003987	Fractured ulna
HP:0003988	Long ulna
HP:0003989	Notched ulna
HP:0003990	Pointed ulna
HP:0003991	Osteosclerosis of the ulna
HP:0003992	Slender ulna
HP:0003993	Broad ulna
HP:0003994	Dislocated wrist
HP:0003995	Abnormality of the radial head
HP:0003996	Flattened radial head
HP:0003997	Hypoplastic radial head
HP:0003998	Constricted radial neck
HP:0003999	Abnormality of radial epiphyses
HP:0004000	Cone-shaped distal radial epiphysis
HP:0004001	Medially deficient radial epiphyses
HP:0004002	Flattened radial epiphyses
HP:0004003	Medially flattened radial epiphyses
HP:0004004	Irregular radial epiphyses
HP:0004005	Large radial epiphyses
HP:0004006	Round radial epiphyses
HP:0004007	Sclerotic radial epiphyses
HP:0004008	Sloping radial epiphyses
HP:0004009	Medially sloping radial epiphyses
HP:0004010	Small radial epiphyses
HP:0004012	Premature fusion of the radial epiphyseal plates
HP:0004013	Medially fused radial epiphyseal plates
HP:0004014	Broad radial epiphyseal plate
HP:0004015	Abnormality of radial metaphyses
HP:0004016	Cupped radial metaphyses
HP:0004017	Exostoses of the radial metaphysis
HP:0004018	Flared radial metaphysis
HP:0004019	Radial metaphyseal irregularity
HP:0004020	Irregular ossification of the radial metaphysis
HP:0004021	Lytic defects of radial metaphysis
HP:0004022	Sclerotic radial metaphysis with longitudinal striations
HP:0004023	Sloping radial metaphysis
HP:0004024	Medially sloping radial metaphysis
HP:0004025	Spurred radial metaphysis
HP:0004026	Broad radial metaphysis
HP:0004027	Abnormality of radial diaphysis
HP:0004028	Spurs of radial diaphysis
HP:0004029	Lytic defects of radial diaphysis
HP:0004030	Patchy sclerosis of radial diaphysis
HP:0004031	Broad radial diaphysis
HP:0004032	Abnormality of the olecranon
HP:0004033	Curved olecranon
HP:0004034	Irregular olecranon
HP:0004035	Abnormality of the styloid process of ulna
HP:0004036	Long styloid process of ulna
HP:0004037	Abnormality of the ulnar epiphyses
HP:0004038	Bony spicule of ulnar epiphyseal plate
HP:0004039	Abnormality of ulnar metaphysis
HP:0004040	Corner fragments of ulnar metaphysis
HP:0004041	Cupped ulnar metaphysis
HP:0004042	Ulnar metaphyseal irregularity
HP:0004043	Lytic defects of ulnar metaphysis
HP:0004044	Pointed ulnar metaphysis
HP:0004045	Sloping ulnar metaphysis
HP:0004046	Spurred ulnar metaphysis
HP:0004047	Wide ulnar metaphysis
HP:0004048	Narrow joint spaces of wrist
HP:0004049	Decreased carpal angles of wrist
HP:0004050	Absent hand
HP:0004051	Advanced ossification of the hand bones
HP:0004052	Delayed ossification of the hand bones
HP:0004053	Dysharmonic maturation of the hand bones
HP:0004054	Sclerosis of hand bone
HP:0004057	Mitten deformity
HP:0004058	Hand monodactyly
HP:0004059	Radial club hand
HP:0004060	Trident hand
HP:0004095	Curved fingers
HP:0004097	Deviation of finger
HP:0004099	Macrodactyly
HP:0004100	Abnormal 2nd finger morphology
HP:0004112	Midline nasal groove
HP:0004122	Midline defect of the nose
HP:0004132	Dimple on nasal tip
HP:0004150	Abnormal 3rd finger morphology
HP:0004172	Abnormality of the middle phalanx of the 3rd finger
HP:0004180	Short distal phalanx of the 3rd finger
HP:0004188	Abnormal 4th finger morphology
HP:0004195	Osteolytic defects of the phalanges of the 4th finger
HP:0004197	Symphalangism of the 4th finger
HP:0004207	Abnormal 5th finger morphology
HP:0004209	Clinodactyly of the 5th finger
HP:0004213	Abnormal 5th finger phalanx morphology
HP:0004214	Curved phalanges of the 5th finger
HP:0004216	Osteolytic defects of the phalanges of the 5th finger
HP:0004218	Symphalangism of the 5th finger
HP:0004219	Abnormality of the middle phalanx of the 5th finger
HP:0004220	Short middle phalanx of the 5th finger
HP:0004222	Cone-shaped epiphysis of the distal phalanx of the 5th finger
HP:0004223	Ivory epiphysis of the distal phalanx of the 5th finger
HP:0004224	Abnormality of the epiphysis of the middle phalanx of the 5th finger
HP:0004225	Abnormality of the distal phalanx of the 5th finger
HP:0004226	Curved distal phalanx of the 5th finger
HP:0004227	Short distal phalanx of the 5th finger
HP:0004230	Subluxation of the proximal interphalangeal joint of the little finger
HP:0004231	Carpal bone aplasia
HP:0004232	Accessory carpal bones
HP:0004233	Advanced ossification of carpal bones
HP:0004234	Bone-in-a-bone appearance of carpal bones
HP:0004235	Comma-shaped carpal bones
HP:0004236	Irregular carpal bones
HP:0004237	Large carpal bones
HP:0004238	Lytic defects of carpal bones
HP:0004239	Proximally placed carpal bones
HP:0004240	Sclerotic foci within carpal bones
HP:0004241	Stippled calcification in carpal bones
HP:0004242	Broad carpal bones
HP:0004243	Abnormality of the scaphoid
HP:0004244	Accessory scaphoid
HP:0004245	Comma-shaped scaphoid
HP:0004246	Delayed ossification of the scaphoid
HP:0004247	Small scaphoid
HP:0004248	Abnormality of the lunate bone
HP:0004249	Accessory lunate
HP:0004250	Proximally placed lunate
HP:0004251	Lunate-triquetral fusion
HP:0004252	Abnormality of the trapezium
HP:0004253	Absent trapezium
HP:0004254	Delayed ossification of the trapezium
HP:0004255	Small trapezium
HP:0004256	Abnormality of the trapezoid bone
HP:0004257	Delayed ossification of the trapezoid bone
HP:0004258	Small trapezoid bone
HP:0004259	Abnormality of the hamate bone
HP:0004260	Large hamate bone
