id	name
GO:0099034	anchored component of postsynaptic endosome membrane
GO:0099035	anchored component of spine apparatus membrane
GO:0099036	anchored component of neuronal dense core vesicle membrane
GO:0099037	anchored component of presynaptic endosome membrane
GO:0099053	activating signal cointegrator 1 complex
GO:0099055	integral component of postsynaptic membrane
GO:0099056	integral component of presynaptic membrane
GO:0099057	integral component of presynaptic endocytic zone membrane
GO:0099058	integral component of postsynaptic endocytic zone membrane
GO:0099059	integral component of presynaptic active zone membrane
GO:0099060	integral component of postsynaptic specialization membrane
GO:0099061	integral component of postsynaptic density membrane
GO:0099062	integral component of postsynaptic early endosome membrane
GO:0099063	integral component of postsynaptic recycling endosome membrane
GO:0099064	integral component of postsynaptic endosome membrane
GO:0099065	integral component of spine apparatus membrane
GO:0099066	integral component of neuronal dense core vesicle membrane
GO:0099067	integral component of presynaptic endosome membrane
GO:0099070	static microtubule bundle
GO:0099071	dynamic microtubule bundle
GO:0099073	mitochondrion-derived vesicle
GO:0099078	BORC complex
GO:0099079	actin body
GO:0099080	supramolecular complex
GO:0099081	supramolecular polymer
GO:0099086	synaptonemal structure
GO:0099091	postsynaptic specialization, intracellular component
GO:0099092	postsynaptic density, intracellular component
GO:0099096	vestibular calyx terminal
GO:0099115	chromosome, subtelomeric region
GO:0099125	PAK family kinase-Sog2 complex
GO:0099126	transforming growth factor beta complex
GO:0099128	mitochondrial iron-sulfur cluster assembly complex
GO:0099400	caveola neck
GO:0099401	caveola bulb
GO:0099501	exocytic vesicle membrane
GO:0099503	secretory vesicle
GO:0099512	supramolecular fiber
GO:0099513	polymeric cytoskeletal fiber
GO:0099522	region of cytosol
GO:0099523	presynaptic cytosol
GO:0099524	postsynaptic cytosol
GO:0099535	synapse associated extracellular matrix
GO:0099544	perisynaptic space
GO:0099568	cytoplasmic region
GO:0099569	presynaptic cytoskeleton
GO:0099571	postsynaptic cytoskeleton
GO:0099572	postsynaptic specialization
GO:0099573	glutamatergic postsynaptic density
GO:0099616	extrinsic component of matrix side of mitochondrial inner membrane
GO:0099617	matrix side of mitochondrial inner membrane
GO:0099629	postsynaptic specialization of symmetric synapse
GO:0099631	postsynaptic endocytic zone cytoplasmic component
GO:0099634	postsynaptic specialization membrane
GO:0099738	cell cortex region
GO:0101002	ficolin-1-rich granule
GO:0101003	ficolin-1-rich granule membrane
GO:0101004	cytolytic granule membrane
GO:0101019	nucleolar exosome (RNase complex)
GO:0101031	chaperone complex
GO:0106002	mCRD-mediated mRNA stability complex
GO:0106003	amyloid-beta complex
GO:0110001	toxin-antitoxin complex
GO:0110016	B-WICH complex
GO:0120001	apical plasma membrane urothelial plaque
GO:0120002	fusiform vesicle
GO:0120003	hinge region between urothelial plaques of apical plasma membrane
GO:0120025	plasma membrane bounded cell projection
GO:0120026	host cell uropod
GO:0120038	plasma membrane bounded cell projection part
GO:0120043	stereocilium shaft
GO:0120044	stereocilium base
GO:0140007	KICSTOR complex
GO:0140020	DNA methyltransferase complex
GO:0140022	cnida
GO:1901588	dendritic microtubule
GO:1901589	axon microtubule bundle
GO:1902377	nuclear rDNA heterochromatin
GO:1902493	acetyltransferase complex
GO:1902494	catalytic complex
GO:1902495	transmembrane transporter complex
GO:1902500	vacuolar HOPS complex
GO:1902501	lysosomal HOPS complex
GO:1902502	multivesicular body HOPS complex
GO:1902503	adenylyltransferase complex
GO:1902507	thiazole synthase complex
GO:1902508	2-iminoacetate synthase complex
GO:1902509	methionine-importing complex
GO:1902515	thioredoxin-disulfide reductase complex
GO:1902517	glycerol-3-phosphate-transporting ATPase complex
GO:1902554	serine/threonine protein kinase complex
GO:1902555	endoribonuclease complex
GO:1902556	phosphatidylinositol transporter complex
GO:1902560	GMP reductase complex
GO:1902562	H4 histone acetyltransferase complex
GO:1902636	kinociliary basal body
GO:1902671	left anterior basal body
GO:1902672	right anterior basal body
GO:1902673	left posteriolateral basal body
GO:1902674	right posteriolateral basal body
GO:1902675	left ventral basal body
GO:1902676	right ventral basal body
GO:1902677	left caudal basal body
GO:1902678	right caudal basal body
GO:1902687	glucosidase complex
GO:1902693	superoxide dismutase complex
GO:1902694	superoxide dismutase copper chaperone complex
GO:1902695	metallochaperone complex
GO:1902710	GABA receptor complex
GO:1902711	GABA-A receptor complex
GO:1902712	G-protein coupled GABA receptor complex
GO:1902716	cell cortex of growing cell tip
GO:1902737	dendritic filopodium
GO:1902773	GTPase activator complex
GO:1902792	pyrroline-5-carboxylate reductase complex
GO:1902793	glutamate decarboxylase complex
GO:1902911	protein kinase complex
GO:1902912	pyruvate kinase complex
GO:1902929	plasma membrane of growing cell tip
GO:1902937	inward rectifier potassium channel complex
GO:1903095	ribonuclease III complex
GO:1903103	potassium:proton antiporter complex
GO:1903113	copper ion transmembrane transporter complex
GO:1903114	silver ion transmembrane transporter complex
GO:1903143	adrenomedullin receptor complex
GO:1903144	actomyosin contractile ring actin filament
GO:1903145	actin filament of cell cortex of cell tip
GO:1903269	ornithine carbamoyltransferase inhibitor complex
GO:1903293	phosphatase complex
GO:1903349	omegasome membrane
GO:1903439	calcitonin family receptor complex
GO:1903440	amylin receptor complex
GO:1903502	translation repressor complex
GO:1903503	ATPase inhibitor complex
GO:1903561	extracellular vesicle
GO:1903600	glutaminase complex
GO:1903754	cortical microtubule plus-end
GO:1903767	sweet taste receptor complex
GO:1903768	taste receptor complex
GO:1903865	sigma factor antagonist complex
GO:1903958	nitric-oxide synthase complex
GO:1904090	peptidase inhibitor complex
GO:1904096	protein tyrosine phosphatase complex
GO:1904097	acid phosphatase complex
GO:1904115	axon cytoplasm
GO:1904144	phosphatidylinositol phosphate phosphatase complex
GO:1904176	carbon phosphorus lyase complex
GO:1904269	cell leading edge cell cortex
GO:1904423	dehydrodolichyl diphosphate synthase complex
GO:1904511	cytoplasmic microtubule plus-end
GO:1904564	Nbp35-Cfd1 ATPase complex
GO:1904602	serotonin-activated cation-selective channel complex
GO:1904724	tertiary granule lumen
GO:1904813	ficolin-1-rich granule lumen
GO:1904834	nuclear CENP-A containing chromatin
GO:1904852	trimethylamine-N-oxide reductase (cytochrome c) complex
GO:1904856	cytolytic granule lumen
GO:1904930	amphisome membrane
GO:1904949	ATPase complex
GO:1904974	heparanase complex
GO:1905103	integral component of lysosomal membrane
GO:1905202	methylcrotonoyl-CoA carboxylase complex
GO:1905286	serine-type peptidase complex
GO:1905347	endodeoxyribonuclease complex
GO:1905348	endonuclease complex
GO:1905354	exoribonuclease complex
GO:1905360	GTPase complex
GO:1905368	peptidase complex
GO:1905369	endopeptidase complex
GO:1905370	serine-type endopeptidase complex
GO:1905379	beta-N-acetylhexosaminidase complex
GO:1905506	gerontoplast stroma
GO:1905540	interleukin-7 receptor complex
GO:1905543	interleukin-15 receptor complex
GO:1905571	interleukin-10 receptor complex
GO:1905720	cytoplasmic microtubule bundle
GO:1905721	mitotic spindle astral microtubule end
GO:1905742	Ras guanyl-nucleotide exchange factor complex
GO:1905754	ascospore-type prospore nucleus
GO:1905759	post-anaphase array microtubule
GO:1905760	post-anaphase array microtubule end
GO:1905862	ferroxidase complex
GO:1905961	protein-cysteine S-palmitoyltransferase complex
GO:1990005	granular vesicle
GO:1990006	amorphous vesicle
GO:1990007	membrane stack
GO:1990008	neurosecretory vesicle
GO:1990011	laminated body
GO:1990012	complex laminated body
GO:1990013	presynaptic grid
GO:1990014	orthogonal array
GO:1990015	ensheathing process
GO:1990016	neck portion of tanycyte
GO:1990017	somatic portion of tanycyte
GO:1990018	tail portion of tanycyte
GO:1990020	recurrent axon collateral
GO:1990021	Schaffer axon collateral
GO:1990023	mitotic spindle midzone
GO:1990024	C bouton
GO:1990025	F bouton
GO:1990026	hippocampal mossy fiber expansion
GO:1990027	S bouton
GO:1990030	pericellular basket
GO:1990031	pinceau fiber
GO:1990032	parallel fiber
GO:1990033	dendritic branch point
GO:1990037	Lewy body core
GO:1990038	Lewy body corona
GO:1990039	hypolemmal cisterna
GO:1990040	sub-surface cisterna
GO:1990047	spindle matrix
GO:1990060	maltose transport complex
GO:1990061	bacterial degradosome
GO:1990062	RPAP3/R2TP/prefoldin-like complex
GO:1990063	Bam protein complex
GO:1990065	Dxr protein complex
GO:1990070	TRAPPI protein complex
GO:1990071	TRAPPII protein complex
GO:1990072	TRAPPIII protein complex
GO:1990073	perforation plate
GO:1990075	periciliary membrane compartment
GO:1990077	primosome complex
GO:1990078	replication inhibiting complex
GO:1990082	DnaA-L2 complex
GO:1990083	DnaA-Hda complex
GO:1990084	DnaA-Dps complex
GO:1990085	Hda-beta clamp complex
GO:1990097	SeqA-DNA complex
GO:1990098	core primosome complex
GO:1990099	pre-primosome complex
GO:1990100	DnaB-DnaC complex
GO:1990101	DnaA-oriC complex
GO:1990102	DnaA-DiaA complex
GO:1990103	DnaA-HU complex
GO:1990104	DNA bending complex
GO:1990111	spermatoproteasome complex
GO:1990112	RQC complex
GO:1990121	H-NS complex
GO:1990124	messenger ribonucleoprotein complex
GO:1990125	DiaA complex
GO:1990130	GATOR1 complex
GO:1990131	Gtr1-Gtr2 GTPase complex
GO:1990133	molybdopterin cofactor (Moco) biosynthesis adenylyltransferase complex
GO:1990140	MPT synthase complex
GO:1990143	CoA-synthesizing protein complex
GO:1990148	glutamate dehydrogenase complex
GO:1990150	VEGF-A complex
GO:1990154	enzyme IIA-maltose transporter complex
GO:1990156	DnaB-DnaG complex
GO:1990157	DnaA-DnaB-DnaC complex
GO:1990158	DnaB-DnaC-DnaT-PriA-PriB complex
GO:1990159	DnaB-DnaC-DnaT-PriA-PriC complex
GO:1990160	DnaB-DnaC-Rep-PriC complex
GO:1990161	DnaB helicase complex
GO:1990176	MalFGK2 complex
GO:1990177	IHF-DNA complex
GO:1990178	HU-DNA complex
GO:1990184	amino acid transport complex
GO:1990191	cobalamin transport complex
GO:1990193	BtuCD complex
GO:1990195	macrolide transmembrane transporter complex
GO:1990196	MacAB-TolC complex
GO:1990197	ATP-dependent methionine-importing complex
GO:1990198	ModE complex
GO:1990199	MsbA transporter complex
GO:1990200	SsuD-SsuE complex
GO:1990201	alkanesulfonate monooxygenase complex
GO:1990202	FMN reductase complex
GO:1990203	MdtBC Complex
GO:1990204	oxidoreductase complex
GO:1990205	taurine dioxygenase complex
GO:1990207	EmrE multidrug transporter complex
GO:1990220	GroEL-GroES complex
GO:1990221	L-cysteine desulfurase complex
GO:1990222	ProVWX complex
GO:1990225	rhoptry neck
GO:1990228	sulfurtransferase complex
GO:1990229	iron-sulfur cluster assembly complex
GO:1990230	iron-sulfur cluster transfer complex
GO:1990231	STING complex
GO:1990232	phosphomannomutase complex
GO:1990233	intramolecular phosphotransferase complex
GO:1990234	transferase complex
GO:1990235	diamine N-acetyltransferase complex
GO:1990243	atf1-pcr1 complex
GO:1990246	uniplex complex
GO:1990249	nucleotide-excision repair, DNA damage recognition complex
GO:1990250	transcription-coupled nucleotide-excision repair, DNA damage recognition complex
GO:1990251	Mmi1 nuclear focus complex
GO:1990252	Syp1 complex
GO:1990257	piccolo-bassoon transport vesicle
GO:1990265	platelet-derived growth factor complex
GO:1990270	platelet-derived growth factor receptor-ligand complex
GO:1990281	efflux pump complex
GO:1990295	post-anaphase microtubule array
GO:1990296	scaffoldin complex
GO:1990298	bub1-bub3 complex
GO:1990302	Bre1-Rad6 ubiquitin ligase complex
GO:1990303	UBR1-RAD6 ubiquitin ligase complex
GO:1990304	MUB1-RAD6-UBR2 ubiquitin ligase complex
GO:1990305	RAD6-UBR2 ubiquitin ligase complex
GO:1990306	RSP5-BUL ubiquitin ligase complex
GO:1990315	Mcs4 RR-MAPKKK complex
GO:1990316	ATG1/ULK1 kinase complex
GO:1990317	Gin4 complex
GO:1990318	collagen type XIX trimer
GO:1990319	collagen type XX trimer
GO:1990320	collagen type XXI trimer
GO:1990321	collagen type XXII trimer
GO:1990322	collagen type XXIII trimer
GO:1990323	collagen type XXIV trimer
GO:1990324	collagen type XXVI trimer
GO:1990325	collagen type XXVII trimer
GO:1990326	collagen type XXVIII trimer
GO:1990327	collagen type XXV trimer
GO:1990328	RNA polymerase II, RPB4-RPB7 subcomplex
GO:1990329	IscS-TusA complex
GO:1990330	IscS-IscU complex
GO:1990331	Hpa2 acetyltransferase complex
GO:1990332	Ire1 complex
GO:1990333	mitotic checkpoint complex, CDC20-MAD2 subcomplex
GO:1990334	Bfa1-Bub2 complex
GO:1990338	laminin-14 complex
GO:1990339	laminin-522 complex
GO:1990340	laminin-15 complex
GO:1990341	thrombospondin complex
GO:1990342	heterochromatin island
GO:1990343	heterochromatin domain
GO:1990345	MTREC complex
GO:1990346	BID-BCL-xl complex
GO:1990350	glucose transporter complex
GO:1990351	transporter complex
GO:1990352	BRE1 E3 ubiquitin ligase complex
GO:1990353	Fused-Smurf ubiquitin ligase complex
GO:1990354	activated SUMO-E1 ligase complex
GO:1990356	sumoylated E2 ligase complex
GO:1990357	terminal web
GO:1990358	xylanosome
GO:1990360	PKM2 protein kinase complex
GO:1990361	PKM2 pyruvate kinase complex
GO:1990374	Kir2 inward rectifier potassium channel complex
GO:1990377	organomineral extracellular matrix
GO:1990378	upstream stimulatory factor complex
GO:1990385	meiotic spindle midzone
GO:1990389	CUE1-UBC7 ubiquitin-conjugating enzyme complex
GO:1990391	DNA repair complex
GO:1990392	EFF-1 complex
GO:1990393	3M complex
GO:1990398	Cus cation efflux complex
GO:1990406	CGRP receptor complex
GO:1990413	eyespot apparatus
GO:1990415	Pex17p-Pex14p docking complex
GO:1990421	subtelomeric heterochromatin
GO:1990423	RZZ complex
GO:1990425	ryanodine receptor complex
GO:1990427	stereocilia tip-link density
GO:1990429	peroxisomal importomer complex
GO:1990433	CSL-Notch-Mastermind transcription factor complex
GO:1990434	lower tip-link density
GO:1990435	upper tip-link density
GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex
GO:1990453	nucleosome disassembly/reassembly complex
GO:1990454	L-type voltage-gated calcium channel complex
GO:1990455	PTEN phosphatase complex
GO:1990457	pexophagosome
GO:1990462	omegasome
GO:1990463	lateral cortical node
GO:1990467	NuA3a histone acetyltransferase complex
GO:1990468	NuA3b histone acetyltransferase complex
GO:1990469	Rhino-Deadlock-Cutoff Complex
GO:1990474	synaptic vesicle, readily releasable pool
GO:1990475	synaptic vesicle, recycling pool
GO:1990476	synaptic vesicle, resting pool
GO:1990477	NURS complex
GO:1990483	Clr6 histone deacetylase complex I''
GO:1990490	archaeal proton-transporting A-type ATPase complex
GO:1990498	mitotic spindle microtubule
GO:1990499	raps-insc complex
GO:1990500	eif4e-cup complex
GO:1990501	exon-exon junction subcomplex mago-y14
GO:1990503	dendritic lamellar body
GO:1990508	CKM complex
GO:1990509	PYM-mago-Y14 complex
GO:1990512	Cry-Per complex
GO:1990513	CLOCK-BMAL transcription complex
GO:1990520	separase-securin complex
GO:1990524	INA complex
GO:1990526	Ste12p-Dig1p-Dig2p complex
GO:1990527	Tec1p-Ste12p-Dig1p complex
GO:1990528	Rvs161p-Rvs167p complex
GO:1990529	glycosylphosphatidylinositol-mannosyltransferase I complex
GO:1990530	Cdc50p-Drs2p complex
GO:1990531	Lem3p-Dnf1p complex
GO:1990533	Dom34-Hbs1 complex
GO:1990537	mitotic spindle polar microtubule
GO:1990562	syndecan-syntenin-ALIX complex
GO:1990563	extracellular exosome complex
GO:1990565	HSP90-CDC37 chaperone complex
GO:1990566	I(KACh) inward rectifier potassium channel complex
GO:1990567	DPS complex
GO:1990572	TERT-RMRP complex
GO:1990574	meiotic spindle astral microtubule
GO:1990578	perinuclear endoplasmic reticulum membrane
GO:1990584	cardiac Troponin complex
GO:1990586	divisome complex
GO:1990587	FtsQBL complex
GO:1990588	FtsBL complex
GO:1990589	ATF4-CREB1 transcription factor complex
GO:1990590	ATF1-ATF4 transcription factor complex
GO:1990597	AIP1-IRE1 complex
GO:1990604	IRE1-TRAF2-ASK1 complex
GO:1990612	Sad1-Kms2 LINC complex
GO:1990615	Kelch-containing formin regulatory complex
GO:1990617	CHOP-ATF4 complex
GO:1990620	ANPR-A receptor complex
GO:1990621	ESCRT IV complex
GO:1990622	CHOP-ATF3 complex
GO:1990623	Herring body
GO:1990629	phospholamban complex
GO:1990630	IRE1-RACK1-PP2A complex
GO:1990633	mutator focus
GO:1990635	proximal dendrite
GO:1990647	C/EBP complex
GO:1990657	iNOS-S100A8/A9 complex
GO:1990658	transnitrosylase complex
GO:1990660	calprotectin complex
GO:1990661	S100A8 complex
GO:1990662	S100A9 complex
GO:1990664	Nkx-2.5 complex
GO:1990665	AnxA2-p11 complex
GO:1990666	PCSK9-LDLR complex
GO:1990667	PCSK9-AnxA2 complex
GO:1990673	intrinsic component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane
GO:1990674	Golgi cis cisterna membrane
GO:1990675	Golgi medial cisterna membrane
GO:1990676	Golgi trans cisterna membrane
GO:1990677	mitochondrial inner membrane assembly complex
GO:1990682	CSF1-CSF1R complex
GO:1990684	protein-lipid-RNA complex
GO:1990685	HDL-containing protein-lipid-RNA complex
GO:1990686	LDL-containing protein-lipid-RNA complex
GO:1990693	intrinsic component of Golgi cis cisterna membrane
GO:1990694	intrinsic component of Golgi medial cisterna membrane
GO:1990695	intrinsic component of Golgi trans cisterna membrane
GO:1990696	USH2 complex
GO:1990701	integral component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane
GO:1990702	integral component of Golgi cis cisterna membrane
GO:1990703	integral component of Golgi medial cisterna membrane
GO:1990704	integral component of Golgi trans cisterna membrane
GO:1990706	MAD1 complex
GO:1990707	nuclear subtelomeric heterochromatin
GO:1990710	MutS complex
GO:1990711	Beta-catenin-ICAT complex
GO:1990712	HFE-transferrin receptor complex
GO:1990713	survivin complex
GO:1990716	axonemal central apparatus
GO:1990717	axonemal central bridge
GO:1990718	axonemal central pair projection
GO:1990719	C1 axonemal microtubule
GO:1990720	C2 axonemal microtubule
GO:1990722	DAPK1-calmodulin complex
GO:1990723	cytoplasmic periphery of the nuclear pore complex
GO:1990724	galectin complex
GO:1990726	Lsm1-7-Pat1 complex
GO:1990727	tubulin folding cofactor complex
GO:1990728	mitotic spindle assembly checkpoint MAD1-MAD2 complex
GO:1990730	VCP-NSFL1C complex
GO:1990732	pyrenoid
GO:1990733	titin-telethonin complex
GO:1990742	microvesicle
GO:1990745	EARP complex
GO:1990746	HCN4 channel complex
GO:1990752	microtubule end
GO:1990753	equatorial cell cortex
GO:1990759	HCN2 channel complex
GO:1990761	growth cone lamellipodium
GO:1990769	proximal neuron projection
GO:1990777	lipoprotein particle
GO:1990779	glycoprotein Ib-IX-V complex
GO:1990780	cytoplasmic side of dendritic spine plasma membrane
GO:1990783	periphagosomal region of cytoplasm
GO:1990788	GLI-SUFU complex
GO:1990794	basolateral part of cell
GO:1990795	rod bipolar cell terminal bouton
GO:1990796	photoreceptor cell terminal bouton
GO:1990805	central cylinder
GO:1990811	Msd1-Wdr8-Pkl1 complex
GO:1990812	growth cone filopodium
GO:1990816	vacuole-mitochondrion membrane contact site
GO:1990819	actin fusion focus
GO:1990826	nucleoplasmic periphery of the nuclear pore complex
GO:1990836	lysosomal matrix
GO:1990843	subsarcolemmal mitochondrion
GO:1990844	interfibrillar mitochondrion
GO:1990850	H-gal-GP complex
GO:1990851	Wnt-Frizzled-LRP5/6 complex
GO:1990860	Pho85-Pho80 CDK-cyclin complex
GO:1990861	Ubp3-Bre5 deubiquitination complex
GO:1990862	nuclear membrane complex Bqt3-Bqt4
GO:1990871	Vma12-Vma22 assembly complex
GO:1990873	intrinsic component of plasma membrane of cell tip
GO:1990875	nucleoplasmic side of nuclear pore
GO:1990876	cytoplasmic side of nuclear pore
GO:1990877	Lst4-Lst7 complex
GO:1990879	CST complex
GO:1990900	ciliary pocket collar
GO:1990901	old cell pole
GO:1990902	new cell pole
GO:1990903	extracellular ribonucleoprotein complex
GO:1990904	ribonucleoprotein complex
GO:1990905	dinoflagellate peduncle
GO:1990906	accessory outer segment
GO:1990907	beta-catenin-TCF complex
GO:1990909	Wnt signalosome
GO:1990913	sperm head plasma membrane
GO:1990914	integral component of periplasmic side of plasma membrane
GO:1990916	Isp3 layer of spore wall
GO:1990917	ooplasm
GO:1990923	PET complex
GO:1990934	nucleolus-like body
GO:1990941	mitotic spindle kinetochore microtubule
GO:1990957	NPHP complex
GO:1990964	actin cytoskeleton-regulatory complex
GO:1990971	EMILIN complex
GO:1990972	multimerin complex
GO:1990973	transmembrane actin-associated (TAN) line
