doid_id	name
DOID:0080007	bone deterioration disease
DOID:0080008	ischemic bone disease
DOID:0080009	X-linked dominant disease
DOID:0080010	bone structure disease
DOID:0080011	bone resorption disease
DOID:0080012	X-linked recessive disease
DOID:0080014	chromosomal disease
DOID:0080015	physical disorder
DOID:0080016	spina bifida
DOID:0080018	dysbaric osteonecrosis
DOID:0080019	metaphyseal dysplasia
DOID:0080020	Jansen's metaphyseal chondrodysplasia
DOID:0080021	Schmid metaphyseal chondrodysplasia
DOID:0080023	Shwachman-Diamond type metaphyseal dysplasia
DOID:0080026	otospondylomegaepiphyseal dysplasia
DOID:0080027	spondyloepimetaphyseal dysplasia
DOID:0080028	spondyloepimetaphyseal dysplasia, Strudwick type
DOID:0080029	autosomal recessive spinocerebellar ataxia 16
DOID:0080030	spondyloepimetaphyseal dysplasia, Missouri type
DOID:0080031	fibrous dysplasia
DOID:0080032	craniodiaphyseal dysplasia
DOID:0080033	craniometaphyseal dysplasia
DOID:0080036	SOST-related sclerosing bone dysplasia
DOID:0080037	Worth's syndrome
DOID:0080038	pycnodysostosis
DOID:0080039	axial osteomalacia
DOID:0080040	fibrogenesis imperfecta ossium
DOID:0080041	hypochondroplasia
DOID:0080042	autosomal recessive spinocerebellar ataxia 18
DOID:0080043	achondrogenesis
DOID:0080044	hypochondrogenesis
DOID:0080045	Kniest dysplasia
DOID:0080046	Stickler syndrome
DOID:0080047	pseudoachondroplasia
DOID:0080049	acromesomelic dysplasia
DOID:0080050	acromesomelic dysplasia, Maroteaux type
DOID:0080051	acromesomelic dysplasia, Hunter-Thompson type
DOID:0080052	acromesomelic dysplasia, Grebe type
DOID:0080053	Albright's hereditary osteodystrophy
DOID:0080054	achondrogenesis type IA
DOID:0080055	achondrogenesis type IB
DOID:0080056	achondrogenesis type II
DOID:0080057	autosomal recessive spinocerebellar ataxia 15
DOID:0080058	autosomal recessive spinocerebellar ataxia 14
DOID:0080059	autosomal recessive spinocerebellar ataxia 7
DOID:0080060	autosomal recessive spinocerebellar ataxia 12
DOID:0080061	autosomal recessive spinocerebellar ataxia 2
DOID:0080062	autosomal recessive spinocerebellar ataxia 13
DOID:0080063	autosomal recessive spinocerebellar ataxia 11
DOID:0080064	autosomal recessive spinocerebellar ataxia 17
DOID:0080065	autosomal recessive spinocerebellar ataxia 19
DOID:0080066	autosomal recessive spinocerebellar ataxia 20
DOID:0080067	Charcot-Marie-Tooth disease type 5
DOID:0080068	Charcot-Marie-Tooth disease type 6
DOID:0080069	Charcot-Marie-Tooth disease type 7
DOID:0080070	inclusion-cell disease
DOID:0080071	pseudo-Hurler polydystrophy
DOID:0080072	neuronal intestinal dysplasia
DOID:0080073	spina bifida occulta
DOID:0080074	neural tube defect
DOID:0080075	Neu-Laxova syndrome 2
DOID:0080076	Neu-Laxova syndrome 1
DOID:0080077	hypophosphatemic nephrolithiasis/osteoporosis 1
DOID:0080078	hypophosphatemic nephrolithiasis/osteoporosis 2
DOID:0080079	nonsyndromic congenital nail disorder 1
DOID:0080080	nonsyndromic congenital nail disorder 2
DOID:0080081	nonsyndromic congenital nail disorder 3
DOID:0080082	nonsyndromic congenital nail disorder 4
DOID:0080083	nonsyndromic congenital nail disorder 5
DOID:0080084	nonsyndromic congenital nail disorder 6
DOID:0080085	nonsyndromic congenital nail disorder 7
DOID:0080086	nonsyndromic congenital nail disorder 8
DOID:0080087	nonsyndromic congenital nail disorder 9
DOID:0080088	nonsyndromic congenital nail disorder 10
DOID:0080089	tubular aggregate myopathy
DOID:0080090	reducing body myopathy
DOID:0080091	spheroid body myopathy
DOID:0080092	myofibrillar myopathy 1
DOID:0080093	myofibrillar myopathy 2
DOID:0080094	myofibrillar myopathy 3
DOID:0080095	myofibrillar myopathy 4
DOID:0080096	myofibrillar myopathy 5
DOID:0080097	myofibrillar myopathy 6
DOID:0080098	myofibrillar myopathy 7
DOID:0080099	myopathy, lactic acidosis, and sideroblastic anemia
DOID:0080100	congenital myopathy
DOID:0080101	Compton-North congenital myopathy
DOID:0080102	congenital fiber-type disproportion
DOID:0080103	cylindrical spirals myopathy
DOID:0080105	microcephaly and chorioretinopathy 1
DOID:0080106	microcephaly and chorioretinopathy 2
DOID:0080107	microcephaly and chorioretinopathy 3
DOID:0080108	myoglobinuria
DOID:0080109	infantile myofibromatosis
DOID:0080110	multiple pterygium syndrome
DOID:0080111	mitochondrial complex III deficiency nuclear type 1
DOID:0080112	mitochondrial complex III deficiency nuclear type 3
DOID:0080113	mitochondrial complex III deficiency nuclear type 4
DOID:0080114	mitochondrial complex III deficiency nuclear type 5
DOID:0080115	mitochondrial complex III deficiency nuclear type 6
DOID:0080116	mitochondrial complex III deficiency nuclear type 7
DOID:0080117	mitochondrial complex III deficiency nuclear type 8
DOID:0080118	mitochondrial complex III deficiency nuclear type 9
DOID:0080119	mitochondrial DNA depletion syndrome 1
DOID:0080120	mitochondrial DNA depletion syndrome 2
DOID:0080121	mitochondrial DNA depletion syndrome 3
DOID:0080122	mitochondrial DNA depletion syndrome 4a
DOID:0080123	mitochondrial DNA depletion syndrome 4b
DOID:0080124	mitochondrial DNA depletion syndrome 5
DOID:0080125	mitochondrial DNA depletion syndrome 6
DOID:0080126	mitochondrial DNA depletion syndrome 7
DOID:0080127	mitochondrial DNA depletion syndrome 8a
DOID:0080128	mitochondrial DNA depletion syndrome 9
DOID:0080129	mitochondrial DNA depletion syndrome 11
DOID:0080130	mitochondrial DNA depletion syndrome 12a
DOID:0080131	mitochondrial DNA depletion syndrome 13
DOID:0080132	Sengers syndrome
DOID:0080133	multiple mitochondrial dysfunctions syndrome 1
DOID:0080134	multiple mitochondrial dysfunctions syndrome 2
DOID:0080135	multiple mitochondrial dysfunctions syndrome 3
DOID:0080136	multiple mitochondrial dysfunctions syndrome 4
DOID:0080137	multiple endocrine neoplasia type 4
DOID:0080138	multiple congenital anomalies-hypotonia-seizures syndrome 1
DOID:0080139	multiple congenital anomalies-hypotonia-seizures syndrome 2
DOID:0080140	multiple congenital anomalies-hypotonia-seizures syndrome 3
DOID:0080141	mosaic variegated aneuploidy syndrome 1
DOID:0080142	mosaic variegated aneuploidy syndrome 2
DOID:0080143	congenital fibrosis of the extraocular muscles
DOID:0080144	childhood acute lymphocytic leukemia
DOID:0080145	T-cell childhood acute lymphocytic leukemia
DOID:0080146	B-cell childhood acute lymphoblastic leukemia
DOID:0080147	lymphoblastic lymphoma
DOID:0080148	T-cell childhood lymphoblastic lymphoma
DOID:0080149	adult acute monocytic leukemia
DOID:0080150	adrenocorticotropic hormone deficiency
DOID:0080153	medium chain acyl-CoA dehydrogenase deficiency
DOID:0080154	short chain acyl-CoA dehydrogenase deficiency
DOID:0080155	very long chain acyl-CoA dehydrogenase deficiency
DOID:0080156	X-linked adrenal hypoplasia congenita
DOID:0080158	herpes simplex virus keratitis
DOID:0080159	Cryptococcal meningitis
DOID:0080160	Cytomegalovirus retinitis
DOID:0080161	cutaneous candidiasis
DOID:0080162	lupus nephritis
DOID:0080163	otulipenia
DOID:0080164	myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1
DOID:0080165	myeloid and lymphoid neoplasms associated with PDGFRA rearrangement
DOID:0080166	myeloid neoplasms associated with PDGFRB rearrangement
DOID:0080167	myeloid and lymphoid neoplasms associated with FGFR1 abnormalities
DOID:0080169	tricuspid atresia
DOID:0080170	normophosphatemic familial tumoral calcinosis
DOID:0080171	esophageal atresia/tracheoesophageal fistula
DOID:0080172	thiopurine S-methyltransferase deficiency
DOID:0080173	bladder exstrophy-epispadias-cloacal exstrophy complex
DOID:0080174	bladder exstrophy
DOID:0080175	cloacal exstrophy
DOID:0080176	meningococcal meningitis
DOID:0080177	hepatic veno-occlusive disease
DOID:0080178	mucositis
DOID:0080179	haemophilus meningitis
DOID:0080180	Zika virus congenital syndrome
DOID:0080181	PHARC syndrome
DOID:0080182	mixed fibrolamellar hepatocellular carcinoma
DOID:0080183	medullary colon carcinoma
DOID:0080184	mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma
DOID:0080185	mucinous bronchioloalveolar adenocarcinoma
DOID:0080186	nonmucinous bronchioloalveolar adenocarcinoma
DOID:0080187	chronic neutrophilic leukemia
DOID:0080188	chronic myelomonocytic leukemia
DOID:0080189	malignant hemangioma
DOID:0080190	malignant epithelioid hemangioendothelioma
DOID:0080191	PTEN hamartoma tumor syndrome
DOID:0080192	relapsed/refractory diffuse large B-cell lymphoma
DOID:0080193	superior semicircular canal dehiscence
DOID:0080194	Carey-Fineman-Ziter syndrome
DOID:0080195	Marinesco-Sjogren syndrome
DOID:0080196	mandibulofacial dysostosis, Guion-Almeida type
DOID:0080197	congenital muscular dystrophy with cataracts and intellectual disability
DOID:0080198	infantile histiocytoid cardiomyopathy
DOID:0080199	colorectal carcinoma
DOID:0080200	bilateral renal aplasia
DOID:0080201	Peters plus syndrome
DOID:0080202	adenoid cystic carcinoma
DOID:0080204	renal hypoplasia
DOID:0080205	CAKUT
DOID:0080206	CAKUT1
DOID:0080207	CAKUT2
DOID:0080208	nonalcoholic fatty liver disease
DOID:0080209	sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay
DOID:0080210	primary mediastinal B-cell lymphoma
DOID:0080211	nodal marginal zone lymphoma
DOID:0080212	polycystic kidney disease 4
DOID:0080213	punctate palmoplantar keratoderma type II
DOID:0080214	punctate palmoplantar keratoderma type 1A
DOID:0080215	early infantile epileptic encephalopathy 8
DOID:0080216	duodenal atresia
DOID:0080217	lysosomal and lipase deficiency
DOID:0080218	primary spontaneous pneumothorax
DOID:0080219	dystransthyretinemic hyperthyroxinemia
DOID:0080220	major affective disorder 1
DOID:0080221	major affective disorder 2
DOID:0080222	pseudohypoparathyroidism type IB
DOID:0080223	epidermolytic palmoplantar keratoderma
DOID:0080224	autosomal dominant dystrophic epidermolysis bullosa
DOID:0080225	amyotrophic lateral sclerosis type 23
DOID:0080226	autosomal dominant mental retardation 56
DOID:0080227	autosomal dominant mental retardation 55
DOID:0080228	autosomal dominant mental retardation 53
DOID:0080230	autosomal dominant mental retardation 54
DOID:0080231	autosomal dominant mental retardation 52
DOID:0080232	autosomal dominant mental retardation 51
DOID:0080233	autosomal dominant mental retardation 50
DOID:0080234	autosomal dominant mental retardation 49
DOID:0080235	autosomal dominant mental retardation 48
DOID:0080236	autosomal dominant mental retardation 45
DOID:0080237	autosomal dominant mental retardation 46
DOID:0080238	autosomal dominant mental retardation 47
DOID:0080239	autosomal recessive mental retardation 61
DOID:0080240	X-linked mental retardation 106
DOID:0080241	syndromic X-linked mental retardation 35
DOID:0080242	syndromic X-linked mental retardation Hough type
DOID:0080243	amelogenesis imperfecta type 3B
DOID:0080244	Galloway-Mowat syndrome 2
DOID:0080245	Galloway-Mowat syndrome 3
DOID:0080246	Galloway-Mowat syndrome 4
DOID:0080247	Galloway-Mowat syndrome 5
DOID:0080248	erythrokeratodermia variabilis et progressiva 2
DOID:0080249	erythrokeratodermia variabilis et progressiva 3
DOID:0080250	erythrokeratodermia variabilis et progressiva 4
DOID:0080251	erythrokeratodermia variabilis et progressiva 5
DOID:0080252	spastic ataxia 8
DOID:0080253	Meckel syndrome 13
DOID:0080254	orofaciodigital syndrome XVI
DOID:0080255	Meier-Gorlin syndrome 8
DOID:0080256	Perrault syndrome 6
DOID:0080257	autosomal recessive congenital ichthyosis 13
DOID:0080258	autosomal recessive congenital ichthyosis 14
DOID:0080259	autosomal recessive spinocerebellar ataxia 25
DOID:0080260	autosomal recessive spinocerebellar ataxia 26
DOID:0080261	autosomal recessive nonsyndromic deafness 106
DOID:0080262	autosomal recessive nonsyndromic deafness 107
DOID:0080263	autosomal recessive nonsyndromic deafness 108
DOID:0080264	exudative vitreoretinopathy 7
DOID:0080265	nephrotic syndrome type 14
DOID:0080266	primary ciliary dyskinesia 37
DOID:0080267	autosomal dominant nonsyndromic deafness 71
DOID:0080268	autosomal dominant nonsyndromic deafness 72
DOID:0080269	autosomal dominant nonsyndromic deafness 73
DOID:0080270	autosomal dominant nonsyndromic deafness 34
DOID:0080271	nephrotic syndrome type 15
DOID:0080272	nephrotic syndrome type 16
DOID:0080273	polycystic kidney disease 5
DOID:0080274	multiple mitochondrial dysfunctions syndrome 5
DOID:0080275	Joubert syndrome 30
DOID:0080276	Joubert syndrome 29
DOID:0080277	Joubert syndrome 31
DOID:0080278	Joubert syndrome 32
DOID:0080279	Joubert syndrome 33
DOID:0080280	gingival fibromatosis 5
DOID:0080281	schizophrenia 19
DOID:0080282	early infantile epileptic encephalopathy 56
DOID:0080283	early infantile epileptic encephalopathy 55
DOID:0080284	early infantile epileptic encephalopathy 57
DOID:0080285	early infantile epileptic encephalopathy 58
DOID:0080286	spinocerebellar ataxia 44
DOID:0080287	spinocerebellar ataxia 45
DOID:0080288	spinocerebellar ataxia 46
DOID:0080289	orofaciodigital syndrome XVII
DOID:0080290	familial erythrocytosis 5
DOID:0080291	early infantile epileptic encephalopathy 59
DOID:0080292	retinitis pigmentosa 81
DOID:0080293	short-rib thoracic dysplasia 18 with polydactyly
DOID:0080294	Charcot-Marie-Tooth disease dominant intermediate G
DOID:0080295	short-rib thoracic dysplasia 19 with or without polydactyly
DOID:0080296	hypomyelinating leukodystrophy 14
DOID:0080297	Coffin-Siris syndrome 6
DOID:0080298	complete generalized lipodystrophy
DOID:0080299	partial lipodystrophy
DOID:0080300	acquired generalized lipodystrophy
DOID:0080301	atypical hemolytic-uremic syndrome
DOID:0080302	mixed sleep apnea
DOID:0080303	mucinous lung adenocarcinoma
DOID:0080304	lung mucinous cystadenocarcinoma
DOID:0080305	signet ring lung adenocarcinoma
DOID:0080306	solid adenocarcinoma with mucin production
DOID:0080307	myofibrillar myopathy
DOID:0080308	myofibrillar myopathy 8
DOID:0080309	fatal infantile hypertonic myofibrillar myopathy
DOID:0080311	X-linked mental retardation with cerebellar hypoplasia and distinctive facial appearance
DOID:0080312	neurodevelopmental disorder with midbrain and hindbrain malformations
DOID:0080313	cleft palate-lateral synechia syndrome
DOID:0080314	cone-rod dystrophy 14
DOID:0080315	megalencephalic leukoencephalopathy with subcortical cysts
DOID:0080316	megalencephalic leukoencephalopathy with subcortical cysts 1
DOID:0080317	megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation
DOID:0080318	megalencephalic leukoencephalopathy with subcortical cysts 2A
DOID:0080319	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection, and neoplasia
DOID:0080320	peripheral nervous system benign neoplasm
DOID:0080321	autonomic nervous system benign neoplasm
DOID:0080322	polycystic kidney disease
DOID:0080323	pancreatic squamous cell carcinoma
DOID:0080324	tuberous sclerosis 1
DOID:0080325	tuberous sclerosis 2
DOID:0080326	familial hypertrophic cardiomyopathy
DOID:0080327	multinucleated neurons, anhydramnios, renal dysplasia, cerebellar hypoplasia and hydranencephaly
DOID:0080328	Culler-Jones syndrome
DOID:0080329	cold-induced sweating syndrome 1
DOID:0080330	cold-induced sweating syndrome 2
DOID:0080331	cold-induced sweating syndrome 3
DOID:0080332	bicuspid aortic valve disease
DOID:0080333	aortic valve disease 1
DOID:0080334	aortic valve disease 2
DOID:0080335	mitochondrial DNA depletion syndrome 12b
DOID:0080336	mitochondrial DNA depletion syndrome 14
DOID:0080337	mitochondrial DNA depletion syndrome 15
DOID:0080338	familial erythrocytosis 3
DOID:0080339	familial erythrocytosis 4
DOID:0080342	Simpson-Golabi-Behmel syndrome type 2
DOID:0080343	autosomal recessive pyridoxine-refractory sideroblastic anemia 3
DOID:0080344	blepharocheilodontic syndrome
DOID:0080345	blepharocheilodontic syndrome 1
DOID:0080346	blepharocheilodontic syndrome 2
DOID:0080347	malignant pheochromocytoma
DOID:0080348	Alzheimer's disease 1
DOID:0080349	early infantile epileptic encephalopathy 39
DOID:0080350	retinitis pigmentosa 77
DOID:0080351	CLOVES syndrome
DOID:0080352	X-linked chondrodysplasia punctata 2
DOID:0080353	X-linked recessive hypophosphatemic rickets
DOID:0080354	Phelan-McDermid syndrome
DOID:0080355	hepatobiliary system cancer
