ID	COMPOUND_ID	TYPE	NAME
883781	44400	NAME	2-iminopropanoate
858233	44423	NAME	hydroxyurea
850880	44485	NAME	N-ethylmaleimide
835212	44616	INN	afimoxifene
897849	44800	NAME	(2R,4S)-2-methyltetrahydrofuran-2,3,3,4-tetrol
866612	44811	NAME	1-O-hexadecyl-2-acetyl-sn-glycero-3-phosphocholine
902588	44841	NAME	6-hydroxymethyl-7,8-dihydropterin
93389	44915	INN	propofol
897895	44951	NAME	dioxidophosphate
872921	45021	NAME	palmitoyl group
836100	45081	INN	pentamidine
1016099	45213	NAME	pyridine 3-methanol
1000861	45240	NAME	1,2-ditetradecanoyl-sn-glycero-3-phosphocholine
842226	45257	INN	ribostamycin
851060	45285	INN	pyrazinamide
897828	45285	NAME	pyrazinamide
906916	45307	INN	seliciclib
813991	45360	NAME	pyruvoyl group
894427	45409	INN	ritonavir
1016363	45422	NAME	propanamide
853547	45453	INN	sinefungin
847610	45479	NAME	13-cis-retinol
961520	45487	NAME	13-cis-retinal
755687	45713	NAME	trans-resveratrol
866939	45716	INN	vorinostat
755688	45725	NAME	spermine
909457	45735	INN	troleandomycin
92803	45764	NAME	L-methionine (R)-S-oxide residue
901713	45815	NAME	N-octanoylsphing-4-enine
839107	45863	NAME	taxol
966553	45895	NAME	tert-butanol
995217	45912	NAME	D-threonate
105739	45951	INN	trifluoperazine
881557	45956	NAME	trioctadecanoylglycerol
870517	46081	INN	fluconazole
1017938	46195	NAME	4-acetamidophenol
1015890	46202	NAME	undecanal
995624	46245	NAME	ubiquinone-10
1002254	46252	NAME	5,6-diaminouracil
856319	46345	INN	fluorouracil
821337	46398	NAME	UTP
837447	46502	NAME	tungstate
834795	46548	INN	zardaverine
101797	46557	INN	zoledronic acid
755689	46570	NAME	cis-zeatin
90530	46631	INN	clonidine
755996	46644	NAME	D-altronic acid
83527	46659	INN	ipratropium bromide
847611	46702	NAME	(-)-geosmin
755690	46734	NAME	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol
898272	46762	NAME	(2E,6E,10E)-geranylgeraniol
839967	46858	NAME	L-tyrosine residue
847612	46898	NAME	cholesteryl (9Z-octadecenoate)
755691	46911	NAME	L-ornithine
755692	46912	NAME	ornithine
755693	46951	NAME	3-(2,3-dihydroxyphenyl)propanoate
20157	46957	NAME	3-(2-hydroxyphenyl)propanoate
874427	46961	NAME	4-R-hydroxyoctadecasphinganine
755694	46971	NAME	(-)-vetispiradiene
895130	46979	NAME	N-(acetyl)-sphing-4-enine
755695	46994	NAME	D-arabinose
755696	47002	NAME	beta-D-ribofuranose
821248	47013	NAME	D-ribose
974996	47014	NAME	aldehydo-D-ribose
90603	47036	NAME	cyclic di-3',5'-guanylic acid
961030	47097	INN	lonafarnib
847614	47133	NAME	5'-chloro-5'-deoxyadenosine
971597	47214	NAME	(23S)-23,25-dihydroxycalciol
92401	47265	NAME	bromo group
755697	47291	NAME	3-chloro-D-alanine
1017051	47325	NAME	alpha-N-dichloroacetyl-p-aminophenylserinol
962222	47344	INN	alvocidib
873055	47357	NAME	binuclear copper center (CuA)
89564	47381	INN	diclofenac
109611	47402	NAME	3Fe-4S cluster
89917	47499	INN	imipramine
684884	47544	INN	loracarbef
102566	47612	INN	bezafibratum
102567	47612	INN	bezafibrate
883298	47619	INN	piclamilast
845790	47657	INN	roflumilast
893783	47693	NAME	keto-D-tagatose
814135	47739	NAME	[Ni-4Fe-4S] cluster
867755	47771	NAME	beta-tocopherol
867754	47772	NAME	delta-tocopherol
869882	47777	NAME	a 1,3-diacylglycerol
103864	47781	INN	desipramine
847615	47793	NAME	(E)-phenylacetaldehyde oxime
755699	47799	NAME	calcitetrol
961800	47805	NAME	25-hydroxy-24-oxocalciol
755700	47812	NAME	(1S)-1,25-dihydroxy-24-oxocalciol
755701	47813	NAME	(1S)-1,23,25-trihydroxy-24-oxocalciol
755702	47818	NAME	(1S)-1,23-dihydroxy-24,25,26,27-tetranorcalciol
755703	47820	NAME	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol
87990	47892	NAME	4'-O-beta-D-glucosyl-cis-4-coumarate
88053	47898	INN	epirubicin
755705	47905	NAME	coniferyl acetate
818828	47914	INN	prenisteine
847616	47921	NAME	cis-2-coumarate
755706	47927	NAME	3-coumarate
816768	47928	NAME	(2E)-3-(3-hydroxyphenyl)prop-2-enoate
755707	47931	NAME	beta-D-glucosyl-(1->4)-D-mannopyranose
755708	47942	NAME	pantetheine 4'-phosphate
98583	47952	NAME	D-glucuronic acid
908902	47961	NAME	(2E,4Z)-5-hydroxypenta-2,4-diene-1,2,5-tricarboxylate
92337	47962	NAME	aldehydo-D-galacturonic acid
88459	47980	NAME	threo-3-methyl-L-aspartic acid
88536	48025	NAME	a 3',5'-dihydroxyflavanone
88568	48037	NAME	a dihydroflavonol
906608	48040	NAME	2,3-dihydroflavon-3-ol
893039	48045	INN	marizomib
1003502	48058	NAME	but-3-en-2-one
893781	48095	NAME	keto-D-fructose
89103	48202	INN	Nanafrocin
897772	48209	NAME	aflatoxin B2
89563	48273	INN	rizatriptan
755709	48300	NAME	D-threitol
850277	48306	NAME	2-aminobut-2-enoate
1017081	48316	NAME	triphosphate(4-)
89953	48347	INN	triclocarban
90682	48390	INN	cinacalcet
93776	48427	NAME	N-formimidoyl-L-aspartic acid
93777	48429	NAME	N-formyl-L-aspartic acid
825503	48455	NAME	2-demethylmenaquinone-8
90665	48520	INN	xaliproden
90673	48521	INN	ximoprofen
755710	48529	NAME	cob(I)inamide
90835	48549	INN	tolrestat
90876	48552	INN	medetomidine
90901	48558	INN	roxindole
968174	48558	INN	roxindolum
894610	48563	NAME	methylsulfanyl group
814000	48573	NAME	adenosylpseudocoenzyme B12
689303	48574	INN	phenylbutazone
91114	48580	INN	idramantone
755711	48595	NAME	S-methyl-5'-thioinosine
755712	48597	NAME	arsenate
91430	48635	INN	fumagilina
755713	48649	NAME	L-sorbopyranose
755714	48657	NAME	1-dehydro-L-sorbose
91543	48669	INN	tranexamic acid
93225	48691	NAME	3-(cis-5,6-dihydroxycyclohexa-1,3-dienyl)propanoic acid
828219	48716	NAME	9,9'-di-cis-zeta-carotene
847617	48717	NAME	9,9',15-tri-cis-zeta-carotene
755715	48741	NAME	beta-phellandrene
755716	48775	NAME	Cd(2+)
1006663	48782	NAME	Ce(3+)
40064	48828	NAME	Co(2+)
91965	48846	INN	roxithromycin
755717	48939	NAME	(25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol
755718	48940	NAME	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al
971660	48942	NAME	isovalerate
905181	48943	NAME	2-methylpropanal
755719	48944	NAME	2-methylpropanoate
905941	48946	NAME	2-methylbutanoate
755720	48980	NAME	quinolin-7-ol
755721	48981	NAME	quinolin-8-ol
755722	48983	NAME	4-methylquinoline
755723	48984	NAME	8-methylquinoline
755724	48985	NAME	8-chloroquinoline
755725	48986	NAME	4-methylquinolin-2(1H)-one
755726	48987	NAME	7-hydroxyquinolin-2(1H)-one
755727	48988	NAME	8-hydroxyquinolin-2(1H)-one
755728	48989	NAME	8-methylquinolin-2(1H)-one
755729	48990	NAME	8-chloroquinolin-2(1H)-one
755730	48991	NAME	7-methylxanthine
755731	48993	NAME	quinolin-5-ol
755732	48994	NAME	quinolin-6-ol
755733	48995	NAME	5-hydroxyquinolin-2(1H)-one
755734	48996	NAME	6-hydroxyquinolin-2(1H)-one
755735	48999	NAME	4-hydroxyphenylacetate
92665	49005	INN	deferasirox
92710	49014	NAME	(S)-2,3,4,5-tetrahydropyridine-2-carboxylic acid
755736	49016	NAME	3-(methylsulfanyl)propanoate
1002422	49017	NAME	3-methylsulfanylpropanal
92834	49039	NAME	3-dehydro-L-gulonic acid 6-phosphate
92841	49040	INN	ezetimibe
755737	49044	NAME	(-)-germacrene D
847618	49046	NAME	(+)-germacrene D
755738	49072	NAME	(2R)-2,3-dihydroxy-3-methylbutanoate
93001	49073	INN	propiolactone
93051	49085	NAME	N-acyl-D-glutamic acid
755740	49125	NAME	N-(beta-D-glucosyl)nicotinate
755741	49164	NAME	(6S,9R)-vomifoliol
93300	49166	INN	fluorodopa F18
755742	49172	NAME	a 1,2-diacylglycerol
832625	49177	NAME	(6R)-dehydrovomifoliol
881538	49181	NAME	2,3-didecanoyl-sn-glycerol
755743	49182	NAME	1,5-anhydro-D-mannitol
755987	49188	NAME	2-methyl-branched fatty aldehyde
755744	49189	NAME	2,6,10,14-tetramethylpentadecanal
755745	49190	NAME	2-methylpentadecanal
688194	49191	NAME	momilactone A
93448	49194	NAME	3-(1-carboxyvinyloxy)anthranilic acid
688196	49195	NAME	3beta-hydroxy-9beta-pimara-7,15-dien-19,6beta-olide
93453	49197	NAME	(2S)-2-amino-4-deoxychorismic acid
755747	49204	NAME	(+)-guaia-6,9-diene
755748	49210	NAME	beta-himachalene
755749	49214	NAME	alpha-himachalene
755750	49224	NAME	gamma-himachalene
755751	49231	NAME	sibirene
755752	49238	NAME	(Z)-gamma-bisabolene
847619	49239	NAME	(E)-gamma-bisabolene
755753	49243	NAME	(E,R)-alpha-bisabolene
825501	49252	NAME	1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one
755754	49256	NAME	(S)-2-ethyl-2-hydroxy-3-oxobutanoate
755755	49257	NAME	(R)-3-hydroxy-3-methyl-2-oxopentanoate
755756	49258	NAME	(2R,3R)-2,3-dihydroxy-3-methylpentanoate
821247	49263	NAME	(S)-beta-bisabolene
755757	49278	NAME	delta-selinene
847620	49279	NAME	(+)-delta-selinene
755758	49290	NAME	gamma-humulene
755759	49299	NAME	D-fructose 1,6-bisphosphate
755760	49305	NAME	5,6alpha-epoxy-5alpha-cholestan-3beta-ol
755761	49310	NAME	7-methylxanthosine
848149	49375	INN	dasatinib
913064	49388	NAME	bacterioruberin
813989	49415	NAME	Co(3+)
813995	49446	NAME	Mo(6+)
755762	49468	NAME	Ag(+)
899692	49544	NAME	Cr(3+)
843683	49547	NAME	Cs(+)
40174	49552	NAME	Cu(+)
105253	49566	INN	cloxacillin
869730	49662	INN	indometacin
1014546	49668	INN	gefitinib
1006666	49701	NAME	La(3+)
849488	49709	NAME	chlorate
813994	49713	NAME	Li(+)
755763	49786	NAME	Ni(2+)
873058	49807	NAME	Pb(2+)
852261	49847	NAME	Rb(+)
755765	50004	NAME	cis-stilbene oxide
755766	50014	NAME	(1R,2R)-hydrobenzoin
755767	50025	NAME	beta-pinene
847622	50026	NAME	(+)-beta-pinene
755768	50028	NAME	(1S,5S)-sabinene
835475	50029	NAME	(1R,5R)-sabinene
755769	50036	NAME	(6aS,11aS)-4-dimethylallyl-3,6a,9-trihydroxypterocarpan
896210	50058	NAME	L-cystine residue
755770	50060	NAME	ent-cassa-12,15-diene
755771	50061	NAME	ent-sandaracopimara-8(14),15-diene
755772	50063	NAME	ent-pimara-8(14),15-diene
755773	50064	NAME	ent-pimara-9(11),15-diene
755774	50067	NAME	9beta-pimara-7,15-diene
755775	50068	NAME	stemod-13(17)-ene
755776	50069	NAME	stemar-13-ene
883652	50070	NAME	ascopyrone M
883653	50071	NAME	ascopyrone P
98977	50095	INN	bucladesine
755777	50106	NAME	5beta-scymnol
755778	50108	NAME	5alpha-cholane-3alpha,7alpha,12alpha,24-tetrol
755779	50110	NAME	isopiperitenone
755780	50118	NAME	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan
99183	50122	INN	rosiglitazone
99250	50131	INN	decitabine
99288	50138	INN	lonidamine
99324	50142	INN	methacholine chloride
99390	50156	INN	canrenoic acid
99393	50156	INN	acidum canrenoicum
847623	50157	NAME	(5-hydroxyindol-3-yl)acetaldehyde
961517	50169	NAME	3alpha-hydroxy-5alpha-pregnan-20-one
99435	50173	INN	acitretin
99584	50189	INN	deptropine
99619	50194	INN	pefloxacin mesilate
99627	50199	INN	pefloxacin
897826	50205	NAME	3,4-dihydroxybenzaldehyde
883650	50207	NAME	sophoraflavanone B
883651	50208	NAME	leachianone G
755781	50209	NAME	sophoraflavanone G
755782	50211	NAME	retinol
99689	50212	INN	pizotifen
847624	50215	NAME	dihydrocarveol
100347	50217	INN	selegiline
99729	50223	INN	dexrazoxane
99742	50225	INN	razoxane
835061	50232	NAME	(1S,2R,4R)-neoisodihydrocarveol
835060	50233	NAME	(1S,2S,4R)-isodihydrocarveol
835053	50235	NAME	(1S,2S,4S)-dihydrocarveol
835063	50238	NAME	4-isopropenyl-7-methyloxepan-2-one
847625	50243	NAME	7-isopropyl-4-methyloxepan-2-one
847626	50244	NAME	(1R,2R,4S)-limonene-1,2-diol
847627	50245	NAME	(1R,4S)-1-hydroxylimonen-2-one
847628	50246	NAME	1-hydroxylimonen-2-one
835062	50250	NAME	(4R,7S)-7-isopropyl-4-methyloxepan-2-one
100013	50271	NAME	5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylic acid
100004	50275	INN	esomeprazole
755783	50302	NAME	terpentetriene
1010186	50328	NAME	D-valine residue
904320	50342	NAME	L-proline residue
896058	50347	NAME	L-asparagine residue
971877	50348	NAME	N-terminal L-asparagine residue
1010180	50349	NAME	D-asparagine residue
104347	50373	INN	homatropine methylbromide
755784	50375	NAME	dihydromethanophenazine
100465	50378	INN	nitisinone
100472	50381	INN	miglustat
847629	50387	NAME	tuberculosinol
16887	50436	NAME	10beta-hydroxytaxa-4(20),11-dien-5alpha-yl acetate
100732	50438	INN	phenprocoumon
755785	50446	NAME	3-hydroxyaminophenol
1009928	50471	NAME	an arylamine
913471	50477	NAME	butanoate ester
974047	50515	NAME	24-hydroxycholesterol
755786	50516	NAME	(24R)-hydroxycholesterol
974056	50517	NAME	7alpha,24-dihydroxycholesterol
858052	50545	NAME	trans-isoeugenol
774544	50547	NAME	urate D-ribonucleoside
101337	50580	INN	arbutamine
847630	50593	NAME	4alpha-methyl-5alpha-cholesta-8,24-dien-3-one
841625	50626	NAME	2-hydroxyhexadecanal
901520	50634	NAME	acetazolamide
101752	50659	INN	dronedarone
755788	50661	NAME	loliose
101824	50662	INN	marimastat
101847	50667	INN	mercaptopurine
1008053	50667	NAME	mercaptopurine
774352	50670	NAME	N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosamine
973615	50681	NAME	methotrexate
102031	50694	INN	minocycline
755794	50723	NAME	(Z)-phenylacetaldehyde oxime
102333	50742	INN	cyproterone
900175	50774	NAME	2-methoxy-6-(all-trans-decaprenyl)phenol
755795	50783	NAME	ent-isokaurene
102734	50785	INN	etynodiol
102831	50793	NAME	3-carboxy-2-oxobutanoic acid
102960	50838	INN	drospirenone
102971	50839	INN	loxapine
103006	50845	INN	doxycycline
103036	50848	INN	loteprednol
103055	50851	INN	hydrocortamate
103113	50859	INN	bexarotene
103120	50861	INN	treprostinil
103177	50867	INN	ciprofibrate
971662	50871	NAME	pentanoate ester
103294	50894	INN	betamethasone acibutate
103300	50895	INN	cefalotin
755796	50920	NAME	scyllo-inosine
103493	50922	INN	eletriptan
974652	50924	INN	sorafenib
755797	50934	NAME	(4R,8E)-4-hydroxysphingenine ceramide
108249	50997	NAME	MIO
831744	51014	NAME	(2S)-2-phenyloxirane
847632	51022	NAME	1,3-dihydro-2H-imidazol-2-one
103779	51024	INN	metixene
103832	51032	INN	epinastine
103943	51043	INN	tegaserod
104023	51052	INN	lucanthone
755798	51057	NAME	3-phenylpropanoate
104074	51062	INN	amfetamine
104126	51066	INN	dapiprazole
104374	51137	INN	mianserin
104415	51141	INN	alfuzosin
104575	51164	INN	lisuride
104639	51173	INN	dextropropoxyphene
104654	51174	INN	levopropoxyphene
104744	51207	INN	almecillin
104762	51208	INN	mecillinam
104771	51209	INN	pseudoephedrine
104807	51210	INN	pivmecillinam
104798	51211	INN	alprenolol
104847	51218	INN	ciaftalan zinc
104895	51230	INN	bimatoprost
104944	51235	INN	carfenazine
105036	51257	INN	fropenem
105188	51329	INN	esoxybutynin
105270	51352	INN	benzathine benzylpenicillin
755799	51354	NAME	penicillin G
105371	51364	INN	zuclopenthixol
105380	51368	INN	lofexidine
105459	51380	INN	doxylamine
1014289	51397	NAME	1,3-dinitrobenzene
1014288	51398	NAME	1,4-dinitrobenzene
105704	51450	INN	bosentan
755800	51458	NAME	(+)-epi-isozizaene
755801	51460	NAME	albaflavenone
755802	51479	NAME	(5R)-albaflavenol
755803	51480	NAME	(5S)-albaflavenol
755804	51507	NAME	benzil
755805	51509	NAME	(R)-benzoin
755806	51510	NAME	(S)-benzoin
106192	51606	INN	dithiazanine iodide
106363	51691	INN	apalcillin
106364	51697	INN	apalcillin sodium
106549	51770	INN	sultamicillin
106628	51799	INN	imipenem
106651	51804	INN	imidocarb
106721	51817	INN	temocillin
755807	51833	NAME	beta-D-fructofuranosyl alpha-D-mannopyranoside
755808	51835	NAME	microthecin
968991	51853	NAME	benzoyl cyanide
899297	51860	INN	dexmethylphenidate
107068	51903	INN	oftasceine
755809	51922	NAME	(3E,5E)-7-hydroxy-6-methylhepta-3,5-dienal
107291	51962	INN	naftalofos
755810	51973	NAME	a 9-cis-epoxycarotenoid
107400	52008	INN	chlorphenamine
107454	52015	INN	carindacillin
755811	52020	NAME	6-decylubiquinone
755812	52021	NAME	6-decylubiquinol
755813	52025	NAME	an 8-hydroxyfurocoumarin
837794	52026	NAME	(+)-amorpha-4,11-diene
847633	52028	NAME	an 8-methoxyfurocoumarin
755814	52044	NAME	1L-1-O-(indol-3-yl)acetyl-myo-inositol
755815	52047	NAME	2,4',7-trihydroxyisoflavanone
755816	52051	NAME	benzyl acetate
755817	52052	NAME	phenylacetone
847635	52058	NAME	a 5-hydroxyfurocoumarin
107670	52060	INN	metampicillin
847636	52061	NAME	a 5-methoxyfurocoumarin
755818	52069	NAME	biphenyl-3,5-diol
107722	52071	INN	dextran
755819	52075	NAME	all-trans-13,14-dihydroretinol
847639	52086	NAME	glyceollin III
847640	52127	NAME	glyceollin II
107938	52139	INN	clemizole penicillin
107932	52140	INN	clemizole
755820	52142	NAME	a flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside
755821	52143	NAME	a flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)-beta-D-glucoside
883654	52144	NAME	a flavonol 7-O-beta-D-glucoside
107954	52151	INN	benethamine penicillin
108017	52172	INN	nilotinib
847641	52226	NAME	epi-cedrol
755822	52228	NAME	(3R)-all-trans-3-hydroxyretinal
108359	52267	NAME	a 7-O-hydroxy-flavonol
108360	52268	NAME	a flavonol 3-O-[6-(4-coumaroyl)-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)-beta-D-glucoside]
755823	52280	NAME	isopimara-7,15-diene
755978	52317	NAME	thalianol
847642	52320	NAME	ergosteryl ester
971486	52322	NAME	zymosterol ester
897896	52323	NAME	1,2-di-(9Z-octadecenoyl)-glycerol
870020	52333	NAME	1,2-di-(9Z-octadecenoyl)-sn-glycerol
994699	52342	NAME	ethyl formate
755824	52361	NAME	24-methylene-5alpha-cholest-8-en-3beta-ol
1017231	52367	NAME	1-naphthaldehyde
847643	52371	NAME	N-(2-hydroxytetracosanoyl)sphinganine
847644	52372	NAME	N-(2-hydroxyhexacosanoyl)sphinganine
847645	52373	NAME	N-(2-hydroxytetracosanoyl)phytosphingosine
847646	52374	NAME	N-(2-hydroxyhexacosanyl)-(4R)-hydroxysphinganine
838381	52386	NAME	zymosterone
911849	52388	NAME	4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol
755825	52392	NAME	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol
971378	52393	NAME	an episterol ester
847647	52394	NAME	lanosteryl ester
755826	52417	NAME	D-glucosone
108890	52429	INN	propicillin
755827	52442	NAME	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside
755828	52461	NAME	elisabethatriene
755829	52463	NAME	fusicocca-2,10(14)-diene
755830	52482	NAME	levopimaradienol
755831	52483	NAME	levopimaradienal
755832	52484	NAME	isopimara-7,15-dienol
755833	52485	NAME	isopimara-7,15-dienal
755834	52486	NAME	dehydroabietadienol
755835	52487	NAME	dehydroabietadienal
19172	52501	NAME	a 2-hydroxycarbonyl
888545	52570	NAME	isogloboside iGb3Cer (d18:1(4E))
870052	52589	NAME	2-alkylglycero-3-phosphocholine
872908	52595	NAME	1-O-alkyl-2-acyl-sn-glycerol
911848	52615	NAME	4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol
109488	52617	NAME	8-oxoguanine
755836	52639	NAME	an N-acylsphing-4-enine
847648	52640	NAME	N-acylethanolamine
755837	52656	NAME	O-acyltropine
755838	52657	NAME	O-acylpseudotropine
755839	52678	NAME	3-methoxyphenol
755840	52680	NAME	(8Z,11Z)-5-(pentadeca-8,11,14-trien-1-yl)resorcinol
755841	52681	NAME	(8Z,11Z)-5-(pentadeca- 8,11,14-trien-1-yl)resorcinol-3-methyl ether
109763	52717	INN	bortezomib
109946	52768	INN	hycanthone
847649	52961	NAME	N-tetracosanoylsphinganine
841615	52962	NAME	N-hexacosanoylsphinganine
899782	52970	NAME	ubiquinol-6
847650	52972	NAME	ergosta-5,7,24(28)-trien-3beta-ol
847651	52979	NAME	N-tetracosanoylphytosphingosine
841616	52980	NAME	N-(hexacosanoyl)-(4R)-hydroxysphinganine
1001733	52996	NAME	alpha-D-glucosyl-(1->3)-D-mannopyranose
847652	53071	NAME	L-galactonate
755842	53081	NAME	prostamide F2alpha
755843	53082	NAME	prostamide H2
755844	53153	NAME	all-trans-10'-apo-beta-carotenal
755845	53154	NAME	all-trans-8'-apo-beta-carotenal
755846	53155	NAME	(2E,4E,6E)-2,6-dimethylocta-2,4,6-trienedial
847653	53157	NAME	4'-apo-beta-carotenal
847654	53159	NAME	(3R)-3-hydroxy-8'-apo-beta-carotenal
755847	53166	NAME	crocetin dialdehyde
755848	53167	NAME	3beta-hydroxy-beta-cyclocitral
755849	53171	NAME	4,9-dimethyldodeca-2,4,6,8,10-pentaenedial
755850	53173	NAME	(3R)-hydroxy-beta-ionone
755851	53175	NAME	13-apo-beta-carotenone
755852	53176	NAME	(2E,4E,6E)-4-methylocta-2,4,6-trienedial
901465	53210	NAME	O-propanoyl-(R)-carnitine
115009	53248	INN	Povidone
115229	53278	INN	Tolevamer
115264	53289	INN	donepezil
755853	53306	NAME	Cl(-)
115453	53325	INN	Pyroxylin
1004793	53406	NAME	cis-1,4-polyisoprene
597143	53423	INN	polysorbate
597163	53423	INN	Polysorbate 40
597144	53424	INN	Polysorbate
597164	53424	INN	Polysorbate 20
597145	53425	INN	Polysorbate
597167	53425	INN	Polysorbate 60
597146	53426	INN	Polysorbate 80
835891	53426	INN	polysorbate
597034	53448	INN	Methylcellulose
774275	53455	NAME	D-xylose
597290	53492	INN	Polyglycolic acid
597311	53515	INN	Poloxamer
597589	53579	INN	pholcodine
755854	53643	NAME	phyllocladan-16alpha-ol
914906	53650	NAME	1-(4-hydroxy-3-methoxyphenyl)-2-(2-methoxyphenoxy)propane-1,3-diol
598017	53661	INN	alexidine
598067	53667	INN	cefadroxil
598171	53692	INN	sodium amidotrizoate
598465	53727	INN	sulfametoxydiazine
870643	53734	NAME	reactive black 5
847655	53753	NAME	1,2,3-tri-(9Z-octadecenoyl)-glycerol
683177	53760	INN	eszopiclone
683183	53762	INN	zopiclone
683193	53766	INN	acenocoumarol
893283	53767	INN	Tosylchloramide sodium
683248	53770	INN	aceprometazine
683263	53773	INN	acetyldigitoxin
683279	53776	INN	alclometasone
683314	53778	INN	almitrine
683340	53783	INN	alosetron
835513	53800	NAME	4-hydroxy-2-oxohexanoate
755857	55329	NAME	16-hydroxyhexadecanoate
755858	55331	NAME	16-feruloyloxyhexadecanoate
755859	55332	NAME	beta-D-galactosyl-(1->4)-L-rhamnose
683957	55345	INN	anagrelide
683930	55346	INN	anidulafungin
684013	55352	INN	atenolol
1005443	55377	NAME	beta-hematin
684278	55397	INN	choline alfoscerate
755860	55397	NAME	sn-glycerol 3-phosphocholine
897892	55406	NAME	beta-D-apiofuranosyl-(1->6)-D-glucopyranose
755861	55409	NAME	6-iminocyclohexa-2,4-dienone
755862	55437	NAME	a 2-demethylmenaquinol
755863	55458	NAME	1-(beta-D-ribofuranosyl)-1,4-dihydronicotinamide
1007106	55465	NAME	a 7-hydroxyisoflavone
897893	55467	NAME	dalpatein beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranoside
847657	55469	NAME	N-acetyl-2-arylethylamine
847658	55474	NAME	an N-acyl-L-homoserine lactone
684663	55486	INN	carumonam
684668	55488	INN	cefuzonam
